2024-12-12,10:42:54,Sample Rate(S):,0.010
X,Y,R,Theta,Frequency,X Noise,Y Noise,XD1,YD1,RD1,Theta D1,XD2,YD2,RD2,Theta D2,XD3,YD3,RD3,Theta D3,ADC1,ADC2,ADC3,ADC4
3.0624151757e-05,1.1938453977e-04,1.2324977487e-04,7.5612878319e+01,1.0000003052e+07,1.0740644512e-04,1.7574042498e-04,3.0624151757e-05,1.1938453977e-04,1.2324977487e-04,7.5612878319e+01,3.0624151757e-05,1.1938453977e-04,1.2324977487e-04,7.5612878319e+01,3.0624151757e-05,1.1938453977e-04,1.2324977487e-04,7.5612878319e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
2.8486047254e-05,1.1950375274e-04,1.2285195077e-04,7.6592639288e+01,1.0000003052e+07,1.0740646399e-04,1.7573974062e-04,2.8486047254e-05,1.1950375274e-04,1.2285195077e-04,7.6592639288e+01,2.8486047254e-05,1.1950375274e-04,1.2285195077e-04,7.6592639288e+01,2.8486047254e-05,1.1950375274e-04,1.2285195077e-04,7.6592639288e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
2.6980409902e-05,1.1929666754e-04,1.2230959653e-04,7.7256251840e+01,1.0000003052e+07,1.0740661538e-04,1.7573913152e-04,2.6980409902e-05,1.1929666754e-04,1.2230959653e-04,7.7256251840e+01,2.6980409902e-05,1.1929666754e-04,1.2230959653e-04,7.7256251840e+01,2.6980409902e-05,1.1929666754e-04,1.2230959653e-04,7.7256251840e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
2.6811580028e-05,1.1849107204e-04,1.2148660410e-04,7.7250103667e+01,1.0000003052e+07,1.0740686136e-04,1.7573866970e-04,2.6811580028e-05,1.1849107204e-04,1.2148660410e-04,7.7250103667e+01,2.6811580028e-05,1.1849107204e-04,1.2148660410e-04,7.7250103667e+01,2.6811580028e-05,1.1849107204e-04,1.2148660410e-04,7.7250103667e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
2.7804668751e-05,1.1708392179e-04,1.2034011943e-04,7.6641067306e+01,1.0000003052e+07,1.0740712792e-04,1.7573838413e-04,2.7804668751e-05,1.1708392179e-04,1.2034011943e-04,7.6641067306e+01,2.7804668751e-05,1.1708392179e-04,1.2034011943e-04,7.6641067306e+01,2.7804668751e-05,1.1708392179e-04,1.2034011943e-04,7.6641067306e+01,0.0000000000e+00,0.0000000000e+00,-6.2501907814e-04,-9.3752861721e-04
2.9207267639e-05,1.1568084748e-04,1.1931103452e-04,7.5830027730e+01,1.0000003052e+07,1.0740736224e-04,1.7573824193e-04,2.9207267639e-05,1.1568084748e-04,1.1931103452e-04,7.5830027730e+01,2.9207267639e-05,1.1568084748e-04,1.1931103452e-04,7.5830027730e+01,2.9207267639e-05,1.1568084748e-04,1.1931103452e-04,7.5830027730e+01,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
3.0221932449e-05,1.1514700902e-04,1.1904704485e-04,7.5293637335e+01,1.0000003052e+07,1.0740755957e-04,1.7573813592e-04,3.0221932449e-05,1.1514700902e-04,1.1904704485e-04,7.5293637335e+01,3.0221932449e-05,1.1514700902e-04,1.1904704485e-04,7.5293637335e+01,3.0221932449e-05,1.1514700902e-04,1.1904704485e-04,7.5293637335e+01,9.3752861721e-04,1.5625476371e-03,6.2501907814e-04,3.1250953907e-04
3.0443110964e-05,1.1558552725e-04,1.1952739065e-04,7.5244451915e+01,1.0000003052e+07,1.0740794547e-04,1.7573763356e-04,3.0443110964e-05,1.1558552725e-04,1.1952739065e-04,7.5244451915e+01,3.0443110964e-05,1.1558552725e-04,1.1952739065e-04,7.5244451915e+01,3.0443110964e-05,1.1558552725e-04,1.1952739065e-04,7.5244451915e+01,2.1875668317e-03,2.5000763126e-03,1.8750572344e-03,1.5625476371e-03
3.0050520317e-05,1.1640982666e-04,1.2022596024e-04,7.5525431992e+01,1.0000003052e+07,1.0740818548e-04,1.7573723794e-04,3.0050520317e-05,1.1640982666e-04,1.2022596024e-04,7.5525431992e+01,3.0050520317e-05,1.1640982666e-04,1.2022596024e-04,7.5525431992e+01,3.0050520317e-05,1.1640982666e-04,1.2022596024e-04,7.5525431992e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
2.9388747143e-05,1.1670638983e-04,1.2034982296e-04,7.5865778435e+01,1.0000003052e+07,1.0740846389e-04,1.7573689554e-04,2.9388747143e-05,1.1670638983e-04,1.2034982296e-04,7.5865778435e+01,2.9388747143e-05,1.1670638983e-04,1.2034982296e-04,7.5865778435e+01,2.9388747143e-05,1.1670638983e-04,1.2034982296e-04,7.5865778435e+01,-2.1875668317e-03,-2.1875668317e-03,-3.1250952743e-03,-3.7501144689e-03
2.8644781080e-05,1.1602919354e-04,1.1951274926e-04,7.6132368594e+01,1.0000003052e+07,1.0740878691e-04,1.7573679552e-04,2.8644781080e-05,1.1602919354e-04,1.1951274926e-04,7.6132368594e+01,2.8644781080e-05,1.1602919354e-04,1.1951274926e-04,7.6132368594e+01,2.8644781080e-05,1.1602919354e-04,1.1951274926e-04,7.6132368594e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
2.7959247759e-05,1.1482155698e-04,1.1817660294e-04,7.6314716801e+01,1.0000003052e+07,1.0740918639e-04,1.7573706556e-04,2.7959247759e-05,1.1482155698e-04,1.1817660294e-04,7.6314716801e+01,2.7959247759e-05,1.1482155698e-04,1.1817660294e-04,7.6314716801e+01,2.7959247759e-05,1.1482155698e-04,1.1817660294e-04,7.6314716801e+01,3.1250953907e-04,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
2.7396357083e-05,1.1388782861e-04,1.1713666329e-04,7.6474175696e+01,1.0000003052e+07,1.0740968818e-04,1.7573768293e-04,2.7396357083e-05,1.1388782861e-04,1.1713666329e-04,7.6474175696e+01,2.7396357083e-05,1.1388782861e-04,1.1713666329e-04,7.6474175696e+01,2.7396357083e-05,1.1388782861e-04,1.1713666329e-04,7.6474175696e+01,3.1250953907e-04,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
2.6803337881e-05,1.1371835104e-04,1.1683442252e-04,7.6737489664e+01,1.0000003052e+07,1.0741027735e-04,1.7573849795e-04,2.6803337881e-05,1.1371835104e-04,1.1683442252e-04,7.6737489664e+01,2.6803337881e-05,1.1371835104e-04,1.1683442252e-04,7.6737489664e+01,2.6803337881e-05,1.1371835104e-04,1.1683442252e-04,7.6737489664e+01,3.1250953907e-04,9.3752861721e-04,3.1250953907e-04,-3.1250953907e-04
2.6033471979e-05,1.1435341770e-04,1.1727934943e-04,7.7174750662e+01,1.0000003052e+07,1.0741092310e-04,1.7573931076e-04,2.6033471979e-05,1.1435341770e-04,1.1727934943e-04,7.7174750662e+01,2.6033471979e-05,1.1435341770e-04,1.1727934943e-04,7.7174750662e+01,2.6033471979e-05,1.1435341770e-04,1.1727934943e-04,7.7174750662e+01,-6.2501907814e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.5200234782e-05,1.1510872662e-04,1.1783493021e-04,7.7651323290e+01,1.0000003052e+07,1.0741226779e-04,1.7574025819e-04,2.5200234782e-05,1.1510872662e-04,1.1783493021e-04,7.7651323290e+01,2.5200234782e-05,1.1510872662e-04,1.1783493021e-04,7.7651323290e+01,2.5200234782e-05,1.1510872662e-04,1.1783493021e-04,7.7651323290e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
2.4826531476e-05,1.1502422157e-04,1.1767297147e-04,7.7820272979e+01,1.0000003052e+07,1.0741290130e-04,1.7574036478e-04,2.4826531476e-05,1.1502422157e-04,1.1767297147e-04,7.7820272979e+01,2.4826531476e-05,1.1502422157e-04,1.1767297147e-04,7.7820272979e+01,2.4826531476e-05,1.1502422157e-04,1.1767297147e-04,7.7820272979e+01,-9.3752861721e-04,-3.1250953907e-04,-1.5625476371e-03,-2.1875668317e-03
2.5533610558e-05,1.1394976315e-04,1.1677548454e-04,7.7369925417e+01,1.0000003052e+07,1.0741342842e-04,1.7574039492e-04,2.5533610558e-05,1.1394976315e-04,1.1677548454e-04,7.7369925417e+01,2.5533610558e-05,1.1394976315e-04,1.1677548454e-04,7.7369925417e+01,2.5533610558e-05,1.1394976315e-04,1.1677548454e-04,7.7369925417e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.7196154903e-05,1.1231968610e-04,1.1556531801e-04,7.6388844028e+01,1.0000003052e+07,1.0741379989e-04,1.7574047302e-04,2.7196154903e-05,1.1231968610e-04,1.1556531801e-04,7.6388844028e+01,2.7196154903e-05,1.1231968610e-04,1.1556531801e-04,7.6388844028e+01,2.7196154903e-05,1.1231968610e-04,1.1556531801e-04,7.6388844028e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
2.8942553065e-05,1.1070717209e-04,1.1442792199e-04,7.5348888796e+01,1.0000003052e+07,1.0741403703e-04,1.7574063344e-04,2.8942553065e-05,1.1070717209e-04,1.1442792199e-04,7.5348888796e+01,2.8942553065e-05,1.1070717209e-04,1.1442792199e-04,7.5348888796e+01,2.8942553065e-05,1.1070717209e-04,1.1442792199e-04,7.5348888796e+01,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
2.9790707225e-05,1.0982616588e-04,1.1379487224e-04,7.4823523546e+01,1.0000003052e+07,1.0741423147e-04,1.7574082940e-04,2.9790707225e-05,1.0982616588e-04,1.1379487224e-04,7.4823523546e+01,2.9790707225e-05,1.0982616588e-04,1.1379487224e-04,7.4823523546e+01,2.9790707225e-05,1.0982616588e-04,1.1379487224e-04,7.4823523546e+01,-3.1250953907e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
2.9356369683e-05,1.1034635057e-04,1.1418455905e-04,7.5102199618e+01,1.0000003052e+07,1.0741448557e-04,1.7574095269e-04,2.9356369683e-05,1.1034635057e-04,1.1418455905e-04,7.5102199618e+01,2.9356369683e-05,1.1034635057e-04,1.1418455905e-04,7.5102199618e+01,2.9356369683e-05,1.1034635057e-04,1.1418455905e-04,7.5102199618e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.8051655252e-05,1.1204703380e-04,1.1550512173e-04,7.5944562750e+01,1.0000003052e+07,1.0741485393e-04,1.7574084340e-04,2.8051655252e-05,1.1204703380e-04,1.1550512173e-04,7.5944562750e+01,2.8051655252e-05,1.1204703380e-04,1.1550512173e-04,7.5944562750e+01,2.8051655252e-05,1.1204703380e-04,1.1550512173e-04,7.5944562750e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
2.6782868390e-05,1.1397056225e-04,1.1707523692e-04,7.6775556644e+01,1.0000003052e+07,1.0741583795e-04,1.7573956254e-04,2.6782868390e-05,1.1397056225e-04,1.1707523692e-04,7.6775556644e+01,2.6782868390e-05,1.1397056225e-04,1.1707523692e-04,7.6775556644e+01,2.6782868390e-05,1.1397056225e-04,1.1707523692e-04,7.6775556644e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
2.6351376645e-05,1.1523272490e-04,1.1820734300e-04,7.7119113056e+01,1.0000003052e+07,1.0741633330e-04,1.7573851234e-04,2.6351376645e-05,1.1523272490e-04,1.1820734300e-04,7.7119113056e+01,2.6351376645e-05,1.1523272490e-04,1.1820734300e-04,7.7119113056e+01,2.6351376645e-05,1.1523272490e-04,1.1820734300e-04,7.7119113056e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
2.6764472845e-05,1.1533160451e-04,1.1839643578e-04,7.6934900214e+01,1.0000003052e+07,1.0741675071e-04,1.7573745001e-04,2.6764472845e-05,1.1533160451e-04,1.1839643578e-04,7.6934900214e+01,2.6764472845e-05,1.1533160451e-04,1.1839643578e-04,7.6934900214e+01,2.6764472845e-05,1.1533160451e-04,1.1839643578e-04,7.6934900214e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-3.1250953907e-04
2.7567679793e-05,1.1455136842e-04,1.1782186969e-04,7.6468641770e+01,1.0000001526e+07,1.0741705806e-04,1.7573658591e-04,2.7567679793e-05,1.1455136842e-04,1.1782186969e-04,7.6468641770e+01,2.7567679793e-05,1.1455136842e-04,1.1782186969e-04,7.6468641770e+01,2.7567679793e-05,1.1455136842e-04,1.1782186969e-04,7.6468641770e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-3.1250953907e-04
2.8473625329e-05,1.1404834316e-04,1.1754901921e-04,7.5981949167e+01,1.0000001526e+07,1.0741726345e-04,1.7573599744e-04,2.8473625329e-05,1.1404834316e-04,1.1754901921e-04,7.5981949167e+01,2.8473625329e-05,1.1404834316e-04,1.1754901921e-04,7.5981949167e+01,2.8473625329e-05,1.1404834316e-04,1.1754901921e-04,7.5981949167e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
2.9723327563e-05,1.1453319205e-04,1.1832720855e-04,7.5451706274e+01,1.0000001526e+07,1.0741738217e-04,1.7573563183e-04,2.9723327563e-05,1.1453319205e-04,1.1832720855e-04,7.5451706274e+01,2.9723327563e-05,1.1453319205e-04,1.1832720855e-04,7.5451706274e+01,2.9723327563e-05,1.1453319205e-04,1.1832720855e-04,7.5451706274e+01,-3.1250953907e-04,-3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
3.1151192997e-05,1.1569881281e-04,1.1981908074e-04,7.4930819258e+01,1.0000003052e+07,1.0741740243e-04,1.7573540037e-04,3.1151192997e-05,1.1569881281e-04,1.1981908074e-04,7.4930819258e+01,3.1151192997e-05,1.1569881281e-04,1.1981908074e-04,7.4930819258e+01,3.1151192997e-05,1.1569881281e-04,1.1981908074e-04,7.4930819258e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
3.2089652580e-05,1.1668330404e-04,1.2101545043e-04,7.4622958449e+01,1.0000003052e+07,1.0741733157e-04,1.7573525963e-04,3.2089652580e-05,1.1668330404e-04,1.2101545043e-04,7.4622958449e+01,3.2089652580e-05,1.1668330404e-04,1.2101545043e-04,7.4622958449e+01,3.2089652580e-05,1.1668330404e-04,1.2101545043e-04,7.4622958449e+01,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
3.2591483155e-05,1.1674316390e-04,1.2120714125e-04,7.4401733160e+01,1.0000003052e+07,1.0741705330e-04,1.7573537760e-04,3.2591483155e-05,1.1674316390e-04,1.2120714125e-04,7.4401733160e+01,3.2591483155e-05,1.1674316390e-04,1.2120714125e-04,7.4401733160e+01,3.2591483155e-05,1.1674316390e-04,1.2120714125e-04,7.4401733160e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-6.2501907814e-04
3.3075050230e-05,1.1577989162e-04,1.2041155364e-04,7.4056860369e+01,1.0000003052e+07,1.0741685989e-04,1.7573573269e-04,3.3075050230e-05,1.1577989162e-04,1.2041155364e-04,7.4056860369e+01,3.3075050230e-05,1.1577989162e-04,1.2041155364e-04,7.4056860369e+01,3.3075050230e-05,1.1577989162e-04,1.2041155364e-04,7.4056860369e+01,6.2501907814e-04,1.2500381563e-03,0.0000000000e+00,-3.1250953907e-04
3.3408225278e-05,1.1435983178e-04,1.1913975256e-04,7.3715205581e+01,1.0000003052e+07,1.0741659551e-04,1.7573627040e-04,3.3408225278e-05,1.1435983178e-04,1.1913975256e-04,7.3715205581e+01,3.3408225278e-05,1.1435983178e-04,1.1913975256e-04,7.3715205581e+01,3.3408225278e-05,1.1435983178e-04,1.1913975256e-04,7.3715205581e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
3.3133868003e-05,1.1331748416e-04,1.1806229468e-04,7.3701162477e+01,1.0000003052e+07,1.0741625830e-04,1.7573689848e-04,3.3133868003e-05,1.1331748416e-04,1.1806229468e-04,7.3701162477e+01,3.3133868003e-05,1.1331748416e-04,1.1806229468e-04,7.3701162477e+01,3.3133868003e-05,1.1331748416e-04,1.1806229468e-04,7.3701162477e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
3.1995884862e-05,1.1300057267e-04,1.1744303331e-04,7.4190642651e+01,1.0000003052e+07,1.0741589949e-04,1.7573749428e-04,3.1995884862e-05,1.1300057267e-04,1.1744303331e-04,7.4190642651e+01,3.1995884862e-05,1.1300057267e-04,1.1744303331e-04,7.4190642651e+01,3.1995884862e-05,1.1300057267e-04,1.1744303331e-04,7.4190642651e+01,0.0000000000e+00,0.0000000000e+00,-6.2501907814e-04,-9.3752861721e-04
3.0136298049e-05,1.1283535618e-04,1.1679047077e-04,7.5046371436e+01,1.0000003052e+07,1.0741559118e-04,1.7573801297e-04,3.0136298049e-05,1.1283535618e-04,1.1679047077e-04,7.5046371436e+01,3.0136298049e-05,1.1283535618e-04,1.1679047077e-04,7.5046371436e+01,3.0136298049e-05,1.1283535618e-04,1.1679047077e-04,7.5046371436e+01,3.1250953907e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
2.7766771109e-05,1.1240255045e-04,1.1578137556e-04,7.6124047486e+01,1.0000003052e+07,1.0741539664e-04,1.7573853045e-04,2.7766771109e-05,1.1240255045e-04,1.1578137556e-04,7.6124047486e+01,2.7766771109e-05,1.1240255045e-04,1.1578137556e-04,7.6124047486e+01,2.7766771109e-05,1.1240255045e-04,1.1578137556e-04,7.6124047486e+01,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-6.2501907814e-04
2.5270773193e-05,1.1216367947e-04,1.1497522764e-04,7.7303119124e+01,1.0000003052e+07,1.0741537924e-04,1.7573913355e-04,2.5270773193e-05,1.1216367947e-04,1.1497522764e-04,7.7303119124e+01,2.5270773193e-05,1.1216367947e-04,1.1497522764e-04,7.7303119124e+01,2.5270773193e-05,1.1216367947e-04,1.1497522764e-04,7.7303119124e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
2.3043545383e-05,1.1246542931e-04,1.1480190667e-04,7.8420682187e+01,1.0000003052e+07,1.0741611118e-04,1.7574042024e-04,2.3043545383e-05,1.1246542931e-04,1.1480190667e-04,7.8420682187e+01,2.3043545383e-05,1.1246542931e-04,1.1480190667e-04,7.8420682187e+01,2.3043545383e-05,1.1246542931e-04,1.1480190667e-04,7.8420682187e+01,-3.1250953907e-04,-3.1250953907e-04,-1.5625476371e-03,-1.8750572344e-03
2.1356323322e-05,1.1290814595e-04,1.1491014737e-04,7.9289174681e+01,1.0000003052e+07,1.0741693672e-04,1.7574089021e-04,2.1356323322e-05,1.1290814595e-04,1.1491014737e-04,7.9289174681e+01,2.1356323322e-05,1.1290814595e-04,1.1491014737e-04,7.9289174681e+01,2.1356323322e-05,1.1290814595e-04,1.1491014737e-04,7.9289174681e+01,-6.2501907814e-04,-6.2501907814e-04,-1.5625476371e-03,-1.8750572344e-03
2.0514935832e-05,1.1300216106e-04,1.1484925336e-04,7.9710332162e+01,1.0000003052e+07,1.0741804701e-04,1.7574121221e-04,2.0514935832e-05,1.1300216106e-04,1.1484925336e-04,7.9710332162e+01,2.0514935832e-05,1.1300216106e-04,1.1484925336e-04,7.9710332162e+01,2.0514935832e-05,1.1300216106e-04,1.1484925336e-04,7.9710332162e+01,-6.2501907814e-04,-3.1250953907e-04,-1.5625476371e-03,-1.8750572344e-03
2.0641980133e-05,1.1262230373e-04,1.1449836087e-04,7.9613827093e+01,1.0000003052e+07,1.0741934968e-04,1.7574146507e-04,2.0641980133e-05,1.1262230373e-04,1.1449836087e-04,7.9613827093e+01,2.0641980133e-05,1.1262230373e-04,1.1449836087e-04,7.9613827093e+01,2.0641980133e-05,1.1262230373e-04,1.1449836087e-04,7.9613827093e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
2.1718658721e-05,1.1181849552e-04,1.1390819143e-04,7.9008229726e+01,1.0000003052e+07,1.0742070046e-04,1.7574176248e-04,2.1718658721e-05,1.1181849552e-04,1.1390819143e-04,7.9008229726e+01,2.1718658721e-05,1.1181849552e-04,1.1390819143e-04,7.9008229726e+01,2.1718658721e-05,1.1181849552e-04,1.1390819143e-04,7.9008229726e+01,-3.1250953907e-04,-6.2501907814e-04,-1.8750572344e-03,-2.5000763126e-03
2.3648964578e-05,1.1097866746e-04,1.1347042856e-04,7.7970509734e+01,1.0000003052e+07,1.0742195261e-04,1.7574219563e-04,2.3648964578e-05,1.1097866746e-04,1.1347042856e-04,7.7970509734e+01,2.3648964578e-05,1.1097866746e-04,1.1347042856e-04,7.7970509734e+01,2.3648964578e-05,1.1097866746e-04,1.1347042856e-04,7.7970509734e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
2.5940050110e-05,1.1065162295e-04,1.1365151940e-04,7.6806412996e+01,1.0000003052e+07,1.0742300960e-04,1.7574279580e-04,2.5940050110e-05,1.1065162295e-04,1.1365151940e-04,7.6806412996e+01,2.5940050110e-05,1.1065162295e-04,1.1365151940e-04,7.6806412996e+01,2.5940050110e-05,1.1065162295e-04,1.1365151940e-04,7.6806412996e+01,3.1250953907e-04,9.3752861721e-04,-3.1250953907e-04,-6.2501907814e-04
2.8037964680e-05,1.1098250415e-04,1.1446940067e-04,7.5821805919e+01,1.0000003052e+07,1.0742383689e-04,1.7574353212e-04,2.8037964680e-05,1.1098250415e-04,1.1446940067e-04,7.5821805919e+01,2.8037964680e-05,1.1098250415e-04,1.1446940067e-04,7.5821805919e+01,2.8037964680e-05,1.1098250415e-04,1.1446940067e-04,7.5821805919e+01,-3.1250952743e-03,-2.8125857934e-03,-3.7501144689e-03,-4.3751336634e-03
2.9844171776e-05,1.1167784038e-04,1.1559677600e-04,7.5038218529e+01,1.0000003052e+07,1.0742479455e-04,1.7574514993e-04,2.9844171776e-05,1.1167784038e-04,1.1559677600e-04,7.5038218529e+01,2.9844171776e-05,1.1167784038e-04,1.1559677600e-04,7.5038218529e+01,2.9844171776e-05,1.1167784038e-04,1.1559677600e-04,7.5038218529e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
3.1487788222e-05,1.1227628544e-04,1.1660808325e-04,7.4333898923e+01,1.0000003052e+07,1.0742490743e-04,1.7574596648e-04,3.1487788222e-05,1.1227628544e-04,1.1660808325e-04,7.4333898923e+01,3.1487788222e-05,1.1227628544e-04,1.1660808325e-04,7.4333898923e+01,3.1487788222e-05,1.1227628544e-04,1.1660808325e-04,7.4333898923e+01,6.2501907814e-04,9.3752861721e-04,3.1250953907e-04,-6.2501907814e-04
3.2997859392e-05,1.1280578574e-04,1.1753299121e-04,7.3694793833e+01,1.0000003052e+07,1.0742475533e-04,1.7574676599e-04,3.2997859392e-05,1.1280578574e-04,1.1753299121e-04,7.3694793833e+01,3.2997859392e-05,1.1280578574e-04,1.1753299121e-04,7.3694793833e+01,3.2997859392e-05,1.1280578574e-04,1.1753299121e-04,7.3694793833e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
3.4142268997e-05,1.1354145869e-04,1.1856372705e-04,7.3263810068e+01,1.0000001526e+07,1.0742435311e-04,1.7574750988e-04,3.4142268997e-05,1.1354145869e-04,1.1856372705e-04,7.3263810068e+01,3.4142268997e-05,1.1354145869e-04,1.1856372705e-04,7.3263810068e+01,3.4142268997e-05,1.1354145869e-04,1.1856372705e-04,7.3263810068e+01,0.0000000000e+00,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
3.4291395634e-05,1.1455710489e-04,1.1957938825e-04,7.3335519481e+01,1.0000001526e+07,1.0742375758e-04,1.7574815841e-04,3.4291395634e-05,1.1455710489e-04,1.1957938825e-04,7.3335519481e+01,3.4291395634e-05,1.1455710489e-04,1.1957938825e-04,7.3335519481e+01,3.4291395634e-05,1.1455710489e-04,1.1957938825e-04,7.3335519481e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03
3.3131258217e-05,1.1583010305e-04,1.2047527980e-04,7.4037716469e+01,1.0000003052e+07,1.0742306411e-04,1.7574866286e-04,3.3131258217e-05,1.1583010305e-04,1.2047527980e-04,7.4037716469e+01,3.3131258217e-05,1.1583010305e-04,1.2047527980e-04,7.4037716469e+01,3.3131258217e-05,1.1583010305e-04,1.2047527980e-04,7.4037716469e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
3.1066993333e-05,1.1712400133e-04,1.2117421245e-04,7.5144463251e+01,1.0000003052e+07,1.0742238315e-04,1.7574895513e-04,3.1066993333e-05,1.1712400133e-04,1.2117421245e-04,7.5144463251e+01,3.1066993333e-05,1.1712400133e-04,1.2117421245e-04,7.5144463251e+01,3.1066993333e-05,1.1712400133e-04,1.2117421245e-04,7.5144463251e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.8817102980e-05,1.1818389098e-04,1.2164644471e-04,7.6296813795e+01,1.0000003052e+07,1.0742181587e-04,1.7574895377e-04,2.8817102980e-05,1.1818389098e-04,1.2164644471e-04,7.6296813795e+01,2.8817102980e-05,1.1818389098e-04,1.2164644471e-04,7.6296813795e+01,2.8817102980e-05,1.1818389098e-04,1.2164644471e-04,7.6296813795e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.6588754580e-05,1.1925855210e-04,1.2218659550e-04,7.7431440532e+01,1.0000003052e+07,1.0742127721e-04,1.7574789744e-04,2.6588754580e-05,1.1925855210e-04,1.2218659550e-04,7.7431440532e+01,2.6588754580e-05,1.1925855210e-04,1.2218659550e-04,7.7431440532e+01,2.6588754580e-05,1.1925855210e-04,1.2218659550e-04,7.7431440532e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
2.4657163008e-05,1.2084969919e-04,1.2333947252e-04,7.8468135039e+01,1.0000003052e+07,1.0742134952e-04,1.7574688246e-04,2.4657163008e-05,1.2084969919e-04,1.2333947252e-04,7.8468135039e+01,2.4657163008e-05,1.2084969919e-04,1.2333947252e-04,7.8468135039e+01,2.4657163008e-05,1.2084969919e-04,1.2333947252e-04,7.8468135039e+01,3.1250953907e-04,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
2.3517007738e-05,1.2270550236e-04,1.2493874484e-04,7.9150598268e+01,1.0000003052e+07,1.0742159222e-04,1.7574565412e-04,2.3517007738e-05,1.2270550236e-04,1.2493874484e-04,7.9150598268e+01,2.3517007738e-05,1.2270550236e-04,1.2493874484e-04,7.9150598268e+01,2.3517007738e-05,1.2270550236e-04,1.2493874484e-04,7.9150598268e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
2.3121561430e-05,1.2354773553e-04,1.2569267901e-04,7.9399902627e+01,1.0000003052e+07,1.0742192609e-04,1.7574440017e-04,2.3121561430e-05,1.2354773553e-04,1.2569267901e-04,7.9399902627e+01,2.3121561430e-05,1.2354773553e-04,1.2569267901e-04,7.9399902627e+01,2.3121561430e-05,1.2354773553e-04,1.2569267901e-04,7.9399902627e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
