2024-12-12,10:46:55,Sample Rate(S):,0.010
X,Y,R,Theta,Frequency,X Noise,Y Noise,XD1,YD1,RD1,Theta D1,XD2,YD2,RD2,Theta D2,XD3,YD3,RD3,Theta D3,ADC1,ADC2,ADC3,ADC4
4.3127487091e-05,3.1124002923e-03,3.1126990795e-03,8.9206129386e+01,1.0000003052e+07,2.4823486850e-06,1.6004153006e-04,4.3127487091e-05,3.1124002923e-03,3.1126990795e-03,8.9206129386e+01,4.3127487091e-05,3.1124002923e-03,3.1126990795e-03,8.9206129386e+01,4.3127487091e-05,3.1124002923e-03,3.1126990795e-03,8.9206129386e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
4.6154986494e-05,3.2323084416e-03,3.2326379544e-03,8.9181920999e+01,1.0000003052e+07,2.4781831018e-06,1.6331323473e-04,4.6154986494e-05,3.2323084416e-03,3.2326379544e-03,8.9181920999e+01,4.6154986494e-05,3.2323084416e-03,3.2326379544e-03,8.9181920999e+01,4.6154986494e-05,3.2323084416e-03,3.2326379544e-03,8.9181920999e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
4.9654542467e-05,3.2266143839e-03,3.2269964295e-03,8.9118348733e+01,1.0000003052e+07,2.4744625825e-06,1.6707517626e-04,4.9654542467e-05,3.2266143839e-03,3.2269964295e-03,8.9118348733e+01,4.9654542467e-05,3.2266143839e-03,3.2269964295e-03,8.9118348733e+01,4.9654542467e-05,3.2266143839e-03,3.2269964295e-03,8.9118348733e+01,9.3752861721e-04,1.5625476371e-03,6.2501907814e-04,3.1250953907e-04
5.3251980143e-05,3.1012585918e-03,3.1017157553e-03,8.9016272844e+01,1.0000003052e+07,2.4718162362e-06,1.7091448036e-04,5.3251980143e-05,3.1012585918e-03,3.1017157553e-03,8.9016272844e+01,5.3251980143e-05,3.1012585918e-03,3.1017157553e-03,8.9016272844e+01,5.3251980143e-05,3.1012585918e-03,3.1017157553e-03,8.9016272844e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
5.6459097349e-05,2.8773526230e-03,2.8779064868e-03,8.8875899710e+01,1.0000003052e+07,2.4708516545e-06,1.7450341647e-04,5.6459097349e-05,2.8773526230e-03,2.8779064868e-03,8.8875899710e+01,5.6459097349e-05,2.8773526230e-03,2.8779064868e-03,8.8875899710e+01,5.6459097349e-05,2.8773526230e-03,2.8779064868e-03,8.8875899710e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
5.8888847297e-05,2.5821294337e-03,2.5828008651e-03,8.8693528046e+01,1.0000003052e+07,2.4747499171e-06,1.8019545747e-04,5.8888847297e-05,2.5821294337e-03,2.5828008651e-03,8.8693528046e+01,5.8888847297e-05,2.5821294337e-03,2.5828008651e-03,8.8693528046e+01,5.8888847297e-05,2.5821294337e-03,2.5828008651e-03,8.8693528046e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
6.0345362155e-05,2.2518060857e-03,2.2526145277e-03,8.8464924818e+01,1.0000003052e+07,2.4789341715e-06,1.8219731852e-04,6.0345362155e-05,2.2518060857e-03,2.2526145277e-03,8.8464924818e+01,6.0345362155e-05,2.2518060857e-03,2.2526145277e-03,8.8464924818e+01,6.0345362155e-05,2.2518060857e-03,2.2526145277e-03,8.8464924818e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
6.0983138576e-05,1.9130555819e-03,1.9140273255e-03,8.8174187673e+01,1.0000003052e+07,2.4838021444e-06,1.8369150389e-04,6.0983138576e-05,1.9130555819e-03,1.9140273255e-03,8.8174187673e+01,6.0983138576e-05,1.9130555819e-03,1.9140273255e-03,8.8174187673e+01,6.0983138576e-05,1.9130555819e-03,1.9140273255e-03,8.8174187673e+01,-3.7501144689e-03,-3.7501144689e-03,-5.0001526251e-03,-5.0001526251e-03
6.1098939583e-05,1.5860325710e-03,1.5872089959e-03,8.7793884970e+01,1.0000003052e+07,2.4888635174e-06,1.8476314652e-04,6.1098939583e-05,1.5860325710e-03,1.5872089959e-03,8.7793884970e+01,6.1098939583e-05,1.5860325710e-03,1.5872089959e-03,8.7793884970e+01,6.1098939583e-05,1.5860325710e-03,1.5872089959e-03,8.7793884970e+01,6.2501907814e-04,9.3752861721e-04,3.1250953907e-04,-3.1250953907e-04
6.0883690873e-05,1.2907640105e-03,1.2921991157e-03,8.7299439676e+01,1.0000003052e+07,2.4938580515e-06,1.8550472848e-04,6.0883690873e-05,1.2907640105e-03,1.2921991157e-03,8.7299439676e+01,6.0883690873e-05,1.2907640105e-03,1.2921991157e-03,8.7299439676e+01,6.0883690873e-05,1.2907640105e-03,1.2921991157e-03,8.7299439676e+01,-1.8750572344e-03,-1.8750572344e-03,-3.1250952743e-03,-3.4376049880e-03
6.0255129040e-05,1.0331573288e-03,1.0349129174e-03,8.6662220567e+01,1.0000003052e+07,2.4985610278e-06,1.8600166357e-04,6.0255129040e-05,1.0331573288e-03,1.0349129174e-03,8.6662220567e+01,6.0255129040e-05,1.0331573288e-03,1.0349129174e-03,8.6662220567e+01,6.0255129040e-05,1.0331573288e-03,1.0349129174e-03,8.6662220567e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
5.9081778119e-05,8.1617676759e-04,8.1831239295e-04,8.5859675381e+01,1.0000003052e+07,2.5026871864e-06,1.8632521384e-04,5.9081778119e-05,8.1617676759e-04,8.1831239295e-04,8.5859675381e+01,5.9081778119e-05,8.1617676759e-04,8.1831239295e-04,8.5859675381e+01,5.9082529829e-05,8.1474222229e-04,8.1688165245e-04,8.5852358186e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
5.7517748905e-05,6.3789969314e-04,6.4048755643e-04,8.4847728678e+01,1.0000003052e+07,2.5059735942e-06,1.8653064964e-04,5.7517748905e-05,6.3789969314e-04,6.4048755643e-04,8.4847728678e+01,5.7517748905e-05,6.3789969314e-04,6.4048755643e-04,8.4847728678e+01,5.7517748905e-05,6.3789969314e-04,6.4048755643e-04,8.4847728678e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
5.6004054903e-05,4.9763189934e-04,5.0077336332e-04,8.3578892854e+01,1.0000003052e+07,2.5099332699e-06,1.8673667187e-04,5.6004054903e-05,4.9763189934e-04,5.0077336332e-04,8.3578892854e+01,5.6004054903e-05,4.9763189934e-04,5.0077336332e-04,8.3578892854e+01,5.6004054903e-05,4.9763189934e-04,5.0077336332e-04,8.3578892854e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
5.4802959601e-05,3.8862810285e-04,3.9247314138e-04,8.1973284640e+01,1.0000001526e+07,2.5109953003e-06,1.8678420466e-04,5.4802959601e-05,3.8862810285e-04,3.9247314138e-04,8.1973284640e+01,5.4802959601e-05,3.8862810285e-04,3.9247314138e-04,8.1973284640e+01,5.4802959601e-05,3.8862810285e-04,3.9247314138e-04,8.1973284640e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
5.3763509852e-05,3.0718616353e-04,3.1185550188e-04,8.0072687353e+01,1.0000001526e+07,2.5116429704e-06,1.8681310412e-04,5.3763509852e-05,3.0718616353e-04,3.1185550188e-04,8.0072687353e+01,5.3763509852e-05,3.0718616353e-04,3.1185550188e-04,8.0072687353e+01,5.3763509852e-05,3.0718616353e-04,3.1185550188e-04,8.0072687353e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
5.2575907055e-05,2.4674815883e-04,2.5228729633e-04,7.7971579233e+01,1.0000001526e+07,2.5118609374e-06,1.8683083730e-04,5.2575907055e-05,2.4674815883e-04,2.5228729633e-04,7.7971579233e+01,5.2575907055e-05,2.4674815883e-04,2.5228729633e-04,7.7971579233e+01,5.2575907055e-05,2.4674815883e-04,2.5228729633e-04,7.7971579233e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
5.1133399208e-05,2.0130990430e-04,2.0770243640e-04,7.5748081792e+01,1.0000003052e+07,2.5116441446e-06,1.8684183837e-04,5.1133399208e-05,2.0130990430e-04,2.0770243640e-04,7.5748081792e+01,5.1133399208e-05,2.0130990430e-04,2.0770243640e-04,7.5748081792e+01,5.1133399208e-05,2.0130990430e-04,2.0770243640e-04,7.5748081792e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
4.9568357177e-05,1.6661604275e-04,1.7383304558e-04,7.3432237421e+01,1.0000003052e+07,2.5111531867e-06,1.8684864267e-04,4.9568357177e-05,1.6661604275e-04,1.7383304558e-04,7.3432237421e+01,4.9568357177e-05,1.6661604275e-04,1.7383304558e-04,7.3432237421e+01,4.9568357177e-05,1.6661604275e-04,1.7383304558e-04,7.3432237421e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
4.7948326485e-05,1.3892624634e-04,1.4696783299e-04,7.0958653216e+01,1.0000003052e+07,2.5106543178e-06,1.8685277303e-04,4.7948326485e-05,1.3892624634e-04,1.4696783299e-04,7.0958653216e+01,4.7948326485e-05,1.3892624634e-04,1.4696783299e-04,7.0958653216e+01,4.7948326485e-05,1.3892624634e-04,1.4696783299e-04,7.0958653216e+01,0.0000000000e+00,3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
4.6305628112e-05,1.1635815472e-04,1.2523350735e-04,6.8299540085e+01,1.0000003052e+07,2.5103851670e-06,1.8685512887e-04,4.6305628112e-05,1.1635815472e-04,1.2523350735e-04,6.8299540085e+01,4.6305628112e-05,1.1635815472e-04,1.2523350735e-04,6.8299540085e+01,4.6305628112e-05,1.1635815472e-04,1.2523350735e-04,6.8299540085e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
4.4908865433e-05,9.7820111499e-05,1.0763633405e-04,6.5340318074e+01,1.0000003052e+07,2.5107754666e-06,1.8685669674e-04,4.4908865433e-05,9.7820111499e-05,1.0763633405e-04,6.5340318074e+01,4.4908865433e-05,9.7820111499e-05,1.0763633405e-04,6.5340318074e+01,4.4908865433e-05,9.7820111499e-05,1.0763633405e-04,6.5340318074e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
4.4271844896e-05,8.2928203183e-05,9.4005761173e-05,6.1904140368e+01,1.0000003052e+07,2.5111552614e-06,1.8685661236e-04,4.4271844896e-05,8.2928203183e-05,9.4005761173e-05,6.1904140368e+01,4.4271844896e-05,8.2928203183e-05,9.4005761173e-05,6.1904140368e+01,4.4271844896e-05,8.2928203183e-05,9.4005761173e-05,6.1904140368e+01,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
4.4646201589e-05,7.0685927429e-05,8.3604926008e-05,5.7722936000e+01,1.0000003052e+07,2.5114279508e-06,1.8685624402e-04,4.4646201589e-05,7.0685927429e-05,8.3604926008e-05,5.7722936000e+01,4.4646201589e-05,7.0685927429e-05,8.3604926008e-05,5.7722936000e+01,4.4646201589e-05,7.0685927429e-05,8.3604926008e-05,5.7722936000e+01,3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
4.5761899143e-05,6.0002318123e-05,7.5461444415e-05,5.2668366437e+01,1.0000003052e+07,2.5115414412e-06,1.8685571862e-04,4.5761899143e-05,6.0002318123e-05,7.5461444415e-05,5.2668366437e+01,4.5761899143e-05,6.0002318123e-05,7.5461444415e-05,5.2668366437e+01,4.5761899143e-05,6.0002318123e-05,7.5461444415e-05,5.2668366437e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
4.6924356793e-05,5.0449106914e-05,6.8898531544e-05,4.7073106148e+01,1.0000003052e+07,2.5115609614e-06,1.8685512362e-04,4.6924356793e-05,5.0449106914e-05,6.8898531544e-05,4.7073106148e+01,4.6924356793e-05,5.0449106914e-05,6.8898531544e-05,4.7073106148e+01,4.6924356793e-05,5.0449106914e-05,6.8898531544e-05,4.7073106148e+01,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-9.3752861721e-04
4.7600994121e-05,4.2025180049e-05,6.3497798383e-05,4.1440112173e+01,1.0000003052e+07,2.5115578078e-06,1.8685452765e-04,4.7600994121e-05,4.2025180049e-05,6.3497798383e-05,4.1440112173e+01,4.7600994121e-05,4.2025180049e-05,6.3497798383e-05,4.1440112173e+01,4.7600994121e-05,4.2025180049e-05,6.3497798383e-05,4.1440112173e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
4.7707150363e-05,3.4937718070e-05,5.9132193766e-05,3.6216705963e+01,1.0000003052e+07,2.5115551580e-06,1.8685398470e-04,4.7707150363e-05,3.4937718070e-05,5.9132193766e-05,3.6216705963e+01,4.7707150363e-05,3.4937718070e-05,5.9132193766e-05,3.6216705963e+01,4.7707150363e-05,3.4937718070e-05,5.9132193766e-05,3.6216705963e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
4.7425161292e-05,2.9313504905e-05,5.5753273387e-05,3.1720224725e+01,1.0000003052e+07,2.5115492914e-06,1.8685352867e-04,4.7425161292e-05,2.9313504905e-05,5.5753273387e-05,3.1720224725e+01,4.7425161292e-05,2.9313504905e-05,5.5753273387e-05,3.1720224725e+01,4.7425161292e-05,2.9313504905e-05,5.5753273387e-05,3.1720224725e+01,9.3752861721e-04,1.2500381563e-03,6.2501907814e-04,0.0000000000e+00
4.7045808329e-05,2.5007922706e-05,5.3279492109e-05,2.7993567105e+01,1.0000003052e+07,2.5114677788e-06,1.8685292912e-04,4.7045808329e-05,2.5007922706e-05,5.3279492109e-05,2.7993567105e+01,4.7045808329e-05,2.5007922706e-05,5.3279492109e-05,2.7993567105e+01,4.7045808329e-05,2.5007922706e-05,5.3279492109e-05,2.7993567105e+01,-3.1250953907e-04,0.0000000000e+00,-1.2500381563e-03,-1.5625476371e-03
4.6544204726e-05,2.2032144066e-05,5.1495420823e-05,2.5330983506e+01,1.0000003052e+07,2.5114252507e-06,1.8685278085e-04,4.6544204726e-05,2.2032144066e-05,5.1495420823e-05,2.5330983506e+01,4.6544204726e-05,2.2032144066e-05,5.1495420823e-05,2.5330983506e+01,4.6544204726e-05,2.2032144066e-05,5.1495420823e-05,2.5330983506e+01,-9.3752861721e-04,-6.2501907814e-04,-1.5625476371e-03,-2.1875668317e-03
4.5890689160e-05,2.0189445939e-05,5.0135507167e-05,2.3746925929e+01,1.0000003052e+07,2.5114720738e-06,1.8685271033e-04,4.5890689160e-05,2.0189445939e-05,5.0135507167e-05,2.3746925929e+01,4.5890689160e-05,2.0189445939e-05,5.0135507167e-05,2.3746925929e+01,4.5890689160e-05,2.0189445939e-05,5.0135507167e-05,2.3746925929e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
4.5187217448e-05,1.8689119600e-05,4.8899568629e-05,2.2469649497e+01,1.0000003052e+07,2.5116642113e-06,1.8685270957e-04,4.5187217448e-05,1.8689119600e-05,4.8899568629e-05,2.2469649497e+01,4.5187217448e-05,1.8689119600e-05,4.8899568629e-05,2.2469649497e+01,4.5187217448e-05,1.8689119600e-05,4.8899568629e-05,2.2469649497e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
4.4599159969e-05,1.6892081670e-05,4.7690958190e-05,2.0744352240e+01,1.0000003052e+07,2.5120018686e-06,1.8685279623e-04,4.4599159969e-05,1.6892081670e-05,4.7690958190e-05,2.0744352240e+01,4.4599159969e-05,1.6892081670e-05,4.7690958190e-05,2.0744352240e+01,4.4599159969e-05,1.6892081670e-05,4.7690958190e-05,2.0744352240e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
4.4612875225e-05,1.4923416658e-05,4.7042714638e-05,1.8495563215e+01,1.0000003052e+07,2.5124055820e-06,1.8685300339e-04,4.4612875225e-05,1.4923416658e-05,4.7042714638e-05,1.8495563215e+01,4.4612875225e-05,1.4923416658e-05,4.7042714638e-05,1.8495563215e+01,4.4612875225e-05,1.4923416658e-05,4.7042714638e-05,1.8495563215e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
4.5569726958e-05,1.3262780811e-05,4.7460524332e-05,1.6227304161e+01,1.0000003052e+07,2.5127248750e-06,1.8685335636e-04,4.5569726958e-05,1.3262780811e-05,4.7460524332e-05,1.6227304161e+01,4.5569726958e-05,1.3262780811e-05,4.7460524332e-05,1.6227304161e+01,4.5569726958e-05,1.3262780811e-05,4.7460524332e-05,1.6227304161e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
4.7226988370e-05,1.2226520322e-05,4.8783975132e-05,1.4514545021e+01,1.0000003052e+07,2.5128665867e-06,1.8685386005e-04,4.7226988370e-05,1.2226520322e-05,4.8783975132e-05,1.4514545021e+01,4.7226988370e-05,1.2226520322e-05,4.8783975132e-05,1.4514545021e+01,4.7226988370e-05,1.2226520322e-05,4.8783975132e-05,1.4514545021e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
4.8809275488e-05,1.1931131518e-05,5.0246365769e-05,1.3736242007e+01,1.0000001526e+07,2.5128919911e-06,1.8685523250e-04,4.8809275488e-05,1.1931131518e-05,5.0246365769e-05,1.3736242007e+01,4.8809275488e-05,1.1931131518e-05,5.0246365769e-05,1.3736242007e+01,4.8809275488e-05,1.1931131518e-05,5.0246365769e-05,1.3736242007e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
4.9696095058e-05,1.2332087868e-05,5.1203342226e-05,1.3936441193e+01,1.0000001526e+07,2.5129520332e-06,1.8685598867e-04,4.9696095058e-05,1.2332087868e-05,5.1203342226e-05,1.3936441193e+01,4.9696095058e-05,1.2332087868e-05,5.1203342226e-05,1.3936441193e+01,4.9696095058e-05,1.2332087868e-05,5.1203342226e-05,1.3936441193e+01,-3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
4.9793759699e-05,1.3450622547e-05,5.1578462092e-05,1.5116340669e+01,1.0000001526e+07,2.5130322211e-06,1.8685666394e-04,4.9793759699e-05,1.3450622547e-05,5.1578462092e-05,1.5116340669e+01,4.9793759699e-05,1.3450622547e-05,5.1578462092e-05,1.5116340669e+01,4.9793759699e-05,1.3450622547e-05,5.1578462092e-05,1.5116340669e+01,5.0001526251e-03,5.6251715869e-03,5.0001526251e-03,-6.2501907814e-04
4.9453617712e-05,1.5550722644e-05,5.1840961407e-05,1.7455790408e+01,1.0000003052e+07,2.5130697038e-06,1.8685712629e-04,4.9453617712e-05,1.5550722644e-05,5.1840961407e-05,1.7455790408e+01,4.9453617712e-05,1.5550722644e-05,5.1840961407e-05,1.7455790408e+01,4.9453617712e-05,1.5550722644e-05,5.1840961407e-05,1.7455790408e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
4.9041144068e-05,1.9083510330e-05,5.2623323517e-05,2.1262637895e+01,1.0000003052e+07,2.5130238443e-06,1.8685721971e-04,4.9041144068e-05,1.9083510330e-05,5.2623323517e-05,2.1262637895e+01,4.9041144068e-05,1.9083510330e-05,5.2623323517e-05,2.1262637895e+01,4.9041144068e-05,1.9083510330e-05,5.2623323517e-05,2.1262637895e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
4.8270001673e-05,2.4247742633e-05,5.4018016294e-05,2.6672011492e+01,1.0000003052e+07,2.5128777484e-06,1.8685678269e-04,4.8270001673e-05,2.4247742633e-05,5.4018016294e-05,2.6672011492e+01,4.8270001673e-05,2.4247742633e-05,5.4018016294e-05,2.6672011492e+01,4.8270001673e-05,2.4247742633e-05,5.4018016294e-05,2.6672011492e+01,9.3752861721e-04,1.2500381563e-03,3.1250953907e-04,0.0000000000e+00
4.7019401967e-05,3.1020809728e-05,5.6330407397e-05,3.3414630605e+01,1.0000003052e+07,2.5126648911e-06,1.8685568899e-04,4.7019401967e-05,3.1020809728e-05,5.6330407397e-05,3.3414630605e+01,4.7019401967e-05,3.1020809728e-05,5.6330407397e-05,3.3414630605e+01,4.7019401967e-05,3.1020809728e-05,5.6330407397e-05,3.3414630605e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
4.5790648174e-05,3.9608021417e-05,6.0544023824e-05,4.0859172159e+01,1.0000003052e+07,2.5124833030e-06,1.8685389868e-04,4.5790648174e-05,3.9608021417e-05,6.0544023824e-05,4.0859172159e+01,4.5790648174e-05,3.9608021417e-05,6.0544023824e-05,4.0859172159e+01,4.5790648174e-05,3.9608021417e-05,6.0544023824e-05,4.0859172159e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
4.5070267038e-05,5.0157369434e-05,6.7432119049e-05,4.8057863034e+01,1.0000003052e+07,2.5123468216e-06,1.8684862927e-04,4.5070267038e-05,5.0157369434e-05,6.7432119049e-05,4.8057863034e+01,4.5070267038e-05,5.0157369434e-05,6.7432119049e-05,4.8057863034e+01,4.5070267038e-05,5.0157369434e-05,6.7432119049e-05,4.8057863034e+01,-3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-3.1250953907e-04
4.4837961949e-05,6.2250407107e-05,7.6717377541e-05,5.4235408120e+01,1.0000003052e+07,2.5122530390e-06,1.8684560411e-04,4.4837961949e-05,6.2250407107e-05,7.6717377541e-05,5.4235408120e+01,4.4837961949e-05,6.2250407107e-05,7.6717377541e-05,5.4235408120e+01,4.4837961949e-05,6.2250407107e-05,7.6717377541e-05,5.4235408120e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
4.4901817102e-05,7.5381629598e-05,8.7741456906e-05,5.9219441639e+01,1.0000003052e+07,2.5120260055e-06,1.8684272912e-04,4.4901817102e-05,7.5381629598e-05,8.7741456906e-05,5.9219441639e+01,4.4901817102e-05,7.5381629598e-05,8.7741456906e-05,5.9219441639e+01,4.4901817102e-05,7.5381629598e-05,8.7741456906e-05,5.9219441639e+01,-1.2500381563e-03,-6.2501907814e-04,3.1250953907e-04,-3.1250953907e-04
4.5234538252e-05,8.8903005003e-05,9.9749224305e-05,6.3032660031e+01,1.0000003052e+07,2.5115695455e-06,1.8684032484e-04,4.5234538252e-05,8.8903005003e-05,9.9749224305e-05,6.3032660031e+01,4.5234538252e-05,8.8903005003e-05,9.9749224305e-05,6.3032660031e+01,4.5234538252e-05,8.8903005003e-05,9.9749224305e-05,6.3032660031e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
4.5941418211e-05,1.0182841374e-04,1.1171230797e-04,6.5716774121e+01,1.0000003052e+07,2.5107913980e-06,1.8683865718e-04,4.5941418211e-05,1.0182841374e-04,1.1171230797e-04,6.5716774121e+01,4.5941418211e-05,1.0182841374e-04,1.1171230797e-04,6.5716774121e+01,4.5941418211e-05,1.0182841374e-04,1.1171230797e-04,6.5716774121e+01,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
4.7022706066e-05,1.1354699162e-04,1.2289855244e-04,6.7504311510e+01,1.0000003052e+07,2.5096941849e-06,1.8683788855e-04,4.7022706066e-05,1.1354699162e-04,1.2289855244e-04,6.7504311510e+01,4.7022706066e-05,1.1354699162e-04,1.2289855244e-04,6.7504311510e+01,4.7022706066e-05,1.1354699162e-04,1.2289855244e-04,6.7504311510e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-9.3752861721e-04
4.8170334477e-05,1.2353741998e-04,1.3259666383e-04,6.8697949312e+01,1.0000003052e+07,2.5084477318e-06,1.8683807611e-04,4.8170334477e-05,1.2353741998e-04,1.3259666383e-04,6.8697949312e+01,4.8170334477e-05,1.2353741998e-04,1.3259666383e-04,6.8697949312e+01,4.8170334477e-05,1.2353741998e-04,1.3259666383e-04,6.8697949312e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
4.8931749613e-05,1.3096983651e-04,1.3981206742e-04,6.9513772630e+01,1.0000003052e+07,2.5072885631e-06,1.8683917025e-04,4.8931749613e-05,1.3096983651e-04,1.3981206742e-04,6.9513772630e+01,4.8931749613e-05,1.3096983651e-04,1.3981206742e-04,6.9513772630e+01,4.8931749613e-05,1.3096983651e-04,1.3981206742e-04,6.9513772630e+01,9.3752861721e-04,1.5625476371e-03,9.3752861721e-04,6.2501907814e-04
4.9120139990e-05,1.3540803876e-04,1.4404209493e-04,7.0061438749e+01,1.0000003052e+07,2.5055455320e-06,1.8684340539e-04,4.9120139990e-05,1.3540803876e-04,1.4404209493e-04,7.0061438749e+01,4.9120139990e-05,1.3540803876e-04,1.4404209493e-04,7.0061438749e+01,4.9120139990e-05,1.3540803876e-04,1.4404209493e-04,7.0061438749e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-3.1250953907e-04
4.8850606153e-05,1.3672317889e-04,1.4518818605e-04,7.0338414376e+01,1.0000003052e+07,2.5049068903e-06,1.8684605467e-04,4.8850606153e-05,1.3672317889e-04,1.4518818605e-04,7.0338414376e+01,4.8850606153e-05,1.3672317889e-04,1.4518818605e-04,7.0338414376e+01,4.8850606153e-05,1.3672317889e-04,1.4518818605e-04,7.0338414376e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
4.8155490694e-05,1.3482350061e-04,1.4316538548e-04,7.0344583246e+01,1.0000003052e+07,2.5043990337e-06,1.8684868178e-04,4.8155490694e-05,1.3482350061e-04,1.4316538548e-04,7.0344583246e+01,4.8155490694e-05,1.3482350061e-04,1.4316538548e-04,7.0344583246e+01,4.8155490694e-05,1.3482350061e-04,1.4316538548e-04,7.0344583246e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
4.7170459356e-05,1.2958167706e-04,1.3790019313e-04,6.9997434104e+01,1.0000003052e+07,2.5040178508e-06,1.8685100055e-04,4.7170459356e-05,1.2958167706e-04,1.3790019313e-04,6.9997434104e+01,4.7170459356e-05,1.2958167706e-04,1.3790019313e-04,6.9997434104e+01,4.7170459356e-05,1.2958167706e-04,1.3790019313e-04,6.9997434104e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
4.6195066543e-05,1.2075490723e-04,1.2928933364e-04,6.9065539196e+01,1.0000003052e+07,2.5037311478e-06,1.8685275076e-04,4.6195066543e-05,1.2075490723e-04,1.2928933364e-04,6.9065539196e+01,4.6195066543e-05,1.2075490723e-04,1.2928933364e-04,6.9065539196e+01,4.6195066543e-05,1.2075490723e-04,1.2928933364e-04,6.9065539196e+01,2.1875668317e-03,2.5000763126e-03,1.8750572344e-03,1.5625476371e-03
4.5667082730e-05,1.0845213755e-04,1.1767475763e-04,6.7164993711e+01,1.0000003052e+07,2.5034527012e-06,1.8685372601e-04,4.5667082730e-05,1.0845213755e-04,1.1767475763e-04,6.7164993711e+01,4.5667082730e-05,1.0845213755e-04,1.1767475763e-04,6.7164993711e+01,4.5667082730e-05,1.0845213755e-04,1.1767475763e-04,6.7164993711e+01,9.3752861721e-04,9.3752861721e-04,3.1250953907e-04,0.0000000000e+00
