2024-12-09,15:59:42,Sample Rate(S):,0.010
X,Y,R,Theta,Frequency,X Noise,Y Noise,XD1,YD1,RD1,Theta D1,XD2,YD2,RD2,Theta D2,XD3,YD3,RD3,Theta D3,ADC1,ADC2,ADC3,ADC4
7.3309119723e-05,1.9722619847e-04,2.1041007674e-04,6.9609868945e+01,1.0000003052e+07,6.1453768567e-05,7.8206317618e-05,7.3309119723e-05,1.9722619842e-04,2.1041007670e-04,6.9609868941e+01,7.3309119723e-05,1.9722619842e-04,2.1041007670e-04,6.9609868941e+01,7.3309119723e-05,1.9722619847e-04,2.1041007674e-04,6.9609868945e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
7.1590124773e-05,2.0170095919e-04,2.1402902350e-04,7.0458603339e+01,1.0000003052e+07,6.1451993848e-05,7.8205723579e-05,7.1590124773e-05,2.0170095919e-04,2.1402902350e-04,7.0458603339e+01,7.1590124773e-05,2.0170095919e-04,2.1402902350e-04,7.0458603339e+01,7.1590124773e-05,2.0170095919e-04,2.1402902350e-04,7.0458603339e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03
6.8945374652e-05,2.0548687698e-04,2.1674482992e-04,7.1452268061e+01,1.0000003052e+07,6.1448678572e-05,7.8203451479e-05,6.8945374652e-05,2.0548687698e-04,2.1674482992e-04,7.1452268061e+01,6.8945374652e-05,2.0548687698e-04,2.1674482992e-04,7.1452268061e+01,6.8945374652e-05,2.0548687698e-04,2.1674482992e-04,7.1452268061e+01,6.2501907814e-04,9.3752861721e-04,3.1250953907e-04,0.0000000000e+00
6.5831735564e-05,2.0899602092e-04,2.1911904109e-04,7.2516079904e+01,1.0000003052e+07,6.1447438360e-05,7.8201628984e-05,6.5831735564e-05,2.0899602092e-04,2.1911904109e-04,7.2516079904e+01,6.5831735564e-05,2.0899602092e-04,2.1911904109e-04,7.2516079904e+01,6.5831735564e-05,2.0899602092e-04,2.1911904109e-04,7.2516079904e+01,3.1250953907e-04,9.3752861721e-04,-3.1250953907e-04,-3.1250953907e-04
6.2958758873e-05,2.1300462978e-04,2.2211433458e-04,7.3533664624e+01,1.0000003052e+07,6.1446491874e-05,7.8199202718e-05,6.2958758873e-05,2.1300462978e-04,2.2211433458e-04,7.3533664624e+01,6.2958758873e-05,2.1300462978e-04,2.2211433458e-04,7.3533664624e+01,6.2958758873e-05,2.1300462978e-04,2.2211433458e-04,7.3533664624e+01,1.5625476837e-02,1.7813043669e-02,6.2501907814e-04,0.0000000000e+00
6.0886929500e-05,2.1803428417e-04,2.2637616318e-04,7.4397406305e+01,1.0000003052e+07,6.1445721062e-05,7.8196036756e-05,6.0886929500e-05,2.1803428417e-04,2.2637616318e-04,7.4397406305e+01,6.0886929500e-05,2.1803428417e-04,2.2637616318e-04,7.4397406305e+01,6.0886929500e-05,2.1803428417e-04,2.2637616318e-04,7.4397406305e+01,0.0000000000e+00,6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04
5.9915752574e-05,2.2402437243e-04,2.3189828988e-04,7.5026591245e+01,1.0000003052e+07,6.1444979826e-05,7.8191974273e-05,5.9915752574e-05,2.2402437243e-04,2.3189828988e-04,7.5026591245e+01,5.9915752574e-05,2.2402437243e-04,2.3189828988e-04,7.5026591245e+01,5.9915752574e-05,2.2402437243e-04,2.3189828988e-04,7.5026591245e+01,-3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
5.9784550792e-05,2.3082552071e-04,2.3844205486e-04,7.5479298248e+01,1.0000003052e+07,6.1444159723e-05,7.8186827086e-05,5.9784550792e-05,2.3082552071e-04,2.3844205486e-04,7.5479298248e+01,5.9784550792e-05,2.3082552071e-04,2.3844205486e-04,7.5479298248e+01,5.9784550792e-05,2.3082552071e-04,2.3844205486e-04,7.5479298248e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
5.9848095149e-05,2.3809676275e-04,2.4550328496e-04,7.5890426355e+01,1.0000001526e+07,6.1443262759e-05,7.8180344611e-05,5.9848095149e-05,2.3809676275e-04,2.4550328496e-04,7.5890426355e+01,5.9848095149e-05,2.3809676275e-04,2.4550328496e-04,7.5890426355e+01,5.9848095149e-05,2.3809676275e-04,2.4550328496e-04,7.5890426355e+01,-1.5625476371e-03,-9.3752861721e-04,-2.1875668317e-03,-2.5000763126e-03
5.9600698700e-05,2.4539685580e-04,2.5253090924e-04,7.6348634502e+01,1.0000001526e+07,6.1442376075e-05,7.8172233368e-05,5.9600698700e-05,2.4539685580e-04,2.5253090924e-04,7.6348634502e+01,5.9600698700e-05,2.4539685580e-04,2.5253090924e-04,7.6348634502e+01,5.9600698700e-05,2.4539685580e-04,2.5253090924e-04,7.6348634502e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04
5.9071474232e-05,2.5331553430e-04,2.6011189705e-04,7.6873595386e+01,1.0000001526e+07,6.1440739905e-05,7.8149370933e-05,5.9071474232e-05,2.5331553426e-04,2.6011189701e-04,7.6873595384e+01,5.9071474232e-05,2.5331553426e-04,2.6011189701e-04,7.6873595384e+01,5.9071474232e-05,2.5331553426e-04,2.6011189701e-04,7.6873595384e+01,6.2501907814e-04,1.2500381563e-03,3.1250953907e-04,0.0000000000e+00
5.8284526632e-05,2.6293380007e-04,2.6931629966e-04,7.7501354774e+01,1.0000003052e+07,6.1439734781e-05,7.8133320894e-05,5.8284526632e-05,2.6293379997e-04,2.6931629957e-04,7.7501354770e+01,5.8284526632e-05,2.6293379997e-04,2.6931629957e-04,7.7501354770e+01,5.8284526632e-05,2.6293379997e-04,2.6931629957e-04,7.7501354770e+01,-3.1250953907e-04,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
5.7151147953e-05,2.7459920687e-04,2.8048347211e-04,7.8243120153e+01,1.0000003052e+07,6.1438336787e-05,7.8112843637e-05,5.7151147999e-05,2.7459920682e-04,2.8048347207e-04,7.8243120141e+01,5.7151148045e-05,2.7459920668e-04,2.8048347194e-04,7.8243120127e+01,5.7151148045e-05,2.7459920682e-04,2.8048347208e-04,7.8243120132e+01,9.3752861721e-04,1.5625476371e-03,6.2501907814e-04,0.0000000000e+00
5.5447866886e-05,2.8821373752e-04,2.9349893430e-04,7.9110233257e+01,1.0000003052e+07,6.1436405566e-05,7.8086411583e-05,5.5447866932e-05,2.8821373747e-04,2.9349893426e-04,7.9110233247e+01,5.5447866932e-05,2.8821373733e-04,2.9349893413e-04,7.9110233242e+01,5.5447866932e-05,2.8821373743e-04,2.9349893422e-04,7.9110233245e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
5.3247842823e-05,3.0348364497e-04,3.0811954746e-04,8.0048445831e+01,1.0000003052e+07,6.1433869136e-05,7.8052108683e-05,5.3247842823e-05,3.0348364478e-04,3.0811954728e-04,8.0048445825e+01,5.3247842869e-05,3.0348364474e-04,3.0811954724e-04,8.0048445815e+01,5.3247842915e-05,3.0348364478e-04,3.0811954730e-04,8.0048445808e+01,3.1250953907e-04,9.3752861721e-04,0.0000000000e+00,-6.2501907814e-04
5.1002429442e-05,3.1980550084e-04,3.2384688693e-04,8.0938808417e+01,1.0000003052e+07,6.1430681062e-05,7.8007757645e-05,5.1002429442e-05,3.1980550061e-04,3.2384688670e-04,8.0938808410e+01,5.1002429533e-05,3.1980550056e-04,3.2384688667e-04,8.0938808393e+01,5.1002429533e-05,3.1980550056e-04,3.2384688667e-04,8.0938808393e+01,-6.5627004951e-03,-6.8752099760e-03,-8.7502673268e-03,-9.3752862886e-03
4.8943802125e-05,3.3709153847e-04,3.4062618964e-04,8.1738710787e+01,1.0000003052e+07,6.1426860625e-05,7.7951101113e-05,4.8943802217e-05,3.3709153833e-04,3.4062618952e-04,8.1738710769e+01,4.8943802446e-05,3.3709153824e-04,3.4062618946e-04,8.1738710728e+01,4.8943802446e-05,3.3709153824e-04,3.4062618946e-04,8.1738710728e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
4.7127919727e-05,3.5560233582e-04,3.5871166981e-04,8.2450600626e+01,1.0000003052e+07,6.1422416293e-05,7.7879815267e-05,4.7127919727e-05,3.5560233578e-04,3.5871166977e-04,8.2450600625e+01,4.7127919956e-05,3.5560233573e-04,3.5871166975e-04,8.2450600588e+01,4.7127920002e-05,3.5560233573e-04,3.5871166976e-04,8.2450600581e+01,-2.5000763126e-03,-2.5000763126e-03,-3.1250952743e-03,-4.0626241826e-03
4.5227490393e-05,3.7560731443e-04,3.7832047333e-04,8.3133984148e+01,1.0000003052e+07,6.1411296404e-05,7.7683771097e-05,4.5227490393e-05,3.7560731429e-04,3.7832047319e-04,8.3133984146e+01,4.5227490485e-05,3.7560731429e-04,3.7832047320e-04,8.3133984132e+01,4.5227490485e-05,3.7560731429e-04,3.7832047320e-04,8.3133984132e+01,-9.3752861721e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
4.2797970427e-05,3.9829202495e-04,4.0058482674e-04,8.3866893070e+01,1.0000003052e+07,6.1404325174e-05,7.7553983336e-05,4.2797970427e-05,3.9829202486e-04,4.0058482665e-04,8.3866893068e+01,4.2797970427e-05,3.9829202477e-04,4.0058482656e-04,8.3866893067e+01,4.2797970427e-05,3.9829202482e-04,4.0058482660e-04,8.3866893067e+01,-1.5625476371e-03,-1.2500381563e-03,-2.5000763126e-03,1.2500381563e-03
3.9915332689e-05,4.2502340416e-04,4.2689357908e-04,8.4634909213e+01,1.0000003052e+07,6.1396226303e-05,7.7399946198e-05,3.9915332689e-05,4.2502340411e-04,4.2689357904e-04,8.4634909212e+01,3.9915332780e-05,4.2502340406e-04,4.2689357900e-04,8.4634909199e+01,3.9915332780e-05,4.2502340411e-04,4.2689357905e-04,8.4634909200e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
3.6907344925e-05,4.5611248262e-04,4.5760326585e-04,8.5373871752e+01,1.0000003052e+07,6.1387036099e-05,7.7221678725e-05,3.6907344925e-05,4.5611248262e-04,4.5760326585e-04,8.5373871752e+01,3.6907344971e-05,4.5611248258e-04,4.5760326580e-04,8.5373871746e+01,3.6907344971e-05,4.5611248262e-04,4.5760326585e-04,8.5373871746e+01,2.1875668317e-03,2.8125857934e-03,2.1875668317e-03,1.5625476371e-03
3.3615290568e-05,4.9180030798e-04,4.9294779712e-04,8.6089835829e+01,1.0000003052e+07,6.1376965124e-05,7.7021602770e-05,3.3615290568e-05,4.9180030798e-04,4.9294779712e-04,8.6089835829e+01,3.3615290568e-05,4.9180030798e-04,4.9294779712e-04,8.6089835829e+01,3.3615290568e-05,4.9180030798e-04,4.9294779712e-04,8.6089835829e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
2.9480854117e-05,5.3147742968e-04,5.3229444767e-04,8.6825084964e+01,1.0000003052e+07,6.1366385048e-05,7.6805128505e-05,2.9480854117e-05,5.3147742968e-04,5.3229444767e-04,8.6825084964e+01,2.9480854117e-05,5.3147742972e-04,5.3229444771e-04,8.6825084964e+01,2.9480854117e-05,5.3147742977e-04,5.3229444776e-04,8.6825084965e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
2.4178321279e-05,5.7316564984e-04,5.7367539025e-04,8.7584483645e+01,1.0000003052e+07,6.1355748100e-05,7.6580116430e-05,2.4178321417e-05,5.7316564984e-04,5.7367539026e-04,8.7584483631e+01,2.4178321463e-05,5.7316564989e-04,5.7367539030e-04,8.7584483627e+01,2.4178321463e-05,5.7316564989e-04,5.7367539030e-04,8.7584483627e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.5625476371e-03
1.7692365376e-05,6.1620649435e-04,6.1646043139e-04,8.8355396770e+01,1.0000001526e+07,6.1345479250e-05,7.6356086835e-05,1.7692365559e-05,6.1620649435e-04,6.1646043140e-04,8.8355396753e+01,1.7692365559e-05,6.1620649449e-04,6.1646043153e-04,8.8355396754e+01,1.7692365559e-05,6.1620649453e-04,6.1646043158e-04,8.8355396754e+01,6.2501907814e-04,1.2500381563e-03,3.1250953907e-04,-3.1250953907e-04
1.0153481396e-05,6.6024580448e-04,6.6032387168e-04,8.9118962711e+01,1.0000001526e+07,6.1327254061e-05,7.5953541469e-05,1.0153481579e-05,6.6024580448e-04,6.6032387169e-04,8.9118962695e+01,1.0153481579e-05,6.6024580462e-04,6.6032387182e-04,8.9118962696e+01,1.0153481579e-05,6.6024580462e-04,6.6032387182e-04,8.9118962696e+01,-1.5625476371e-03,-1.2500381563e-03,-2.1875668317e-03,-2.5000763126e-03
1.9731335175e-06,7.0344268847e-04,7.0344545575e-04,8.9839294682e+01,1.0000001526e+07,6.1320007780e-05,7.5796373674e-05,1.9731336551e-06,7.0344268851e-04,7.0344545580e-04,8.9839294670e+01,1.9731337010e-06,7.0344268856e-04,7.0344545584e-04,8.9839294667e+01,1.9731336551e-06,7.0344268856e-04,7.0344545584e-04,8.9839294670e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
-6.1539259463e-06,7.4408849022e-04,7.4411393757e-04,9.0473856561e+01,1.0000003052e+07,6.1314818223e-05,7.5680589702e-05,-6.1539257628e-06,7.4408849022e-04,7.4411393757e-04,9.0473856547e+01,-6.1539257628e-06,7.4408849031e-04,7.4411393766e-04,9.0473856547e+01,-6.1539257628e-06,7.4408849036e-04,7.4411393770e-04,9.0473856547e+01,1.5625476371e-03,1.8750572344e-03,1.2500381563e-03,6.2501907814e-04
-1.3218427663e-05,7.8005486291e-04,7.8016685137e-04,9.0970820421e+01,1.0000003052e+07,6.1312288571e-05,7.5611434204e-05,-1.3218427480e-05,7.8005486291e-04,7.8016685136e-04,9.0970820407e+01,-1.3218427434e-05,7.8005486304e-04,7.8016685150e-04,9.0970820404e+01,-1.3218427480e-05,7.8005486309e-04,7.8016685155e-04,9.0970820407e+01,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
-1.8435782889e-05,8.0888327378e-04,8.0909333744e-04,9.1305646342e+01,1.0000003052e+07,6.1312623432e-05,7.5590170625e-05,-1.8435782798e-05,8.0888327378e-04,8.0909333744e-04,9.1305646336e+01,-1.8435782798e-05,8.0888327383e-04,8.0909333749e-04,9.1305646336e+01,-1.8435782798e-05,8.0888327383e-04,8.0909333749e-04,9.1305646336e+01,3.1250953907e-04,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
-2.1955764170e-05,8.2948261735e-04,8.2977314253e-04,9.1516228156e+01,1.0000003052e+07,6.1315558218e-05,7.5614372896e-05,-2.1955764170e-05,8.2948261735e-04,8.2977314253e-04,9.1516228156e+01,-2.1955764170e-05,8.2948261735e-04,8.2977314253e-04,9.1516228156e+01,-2.1955764170e-05,8.2948261735e-04,8.2977314253e-04,9.1516228156e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-2.4021982196e-05,8.4120805646e-04,8.4155097878e-04,9.1635731221e+01,1.0000003052e+07,6.1320574530e-05,7.5678367366e-05,-2.4021982196e-05,8.4120805646e-04,8.4155097878e-04,9.1635731221e+01,-2.4021982196e-05,8.4120805646e-04,8.4155097878e-04,9.1635731221e+01,-2.4021982196e-05,8.4120805646e-04,8.4155097878e-04,9.1635731221e+01,9.3752861721e-04,1.5625476371e-03,6.2501907814e-04,6.2501907814e-04
-2.4438413464e-05,8.4440551629e-04,8.4475908518e-04,9.1657773697e+01,1.0000003052e+07,6.1327164062e-05,7.5774363484e-05,-2.4438413418e-05,8.4440551629e-04,8.4475908517e-04,9.1657773694e+01,-2.4438413418e-05,8.4440551629e-04,8.4475908517e-04,9.1657773694e+01,-2.4438413418e-05,8.4440551629e-04,8.4475908517e-04,9.1657773694e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
-2.3134685421e-05,8.4006628945e-04,8.4038478350e-04,9.1577483743e+01,1.0000003052e+07,6.1343651264e-05,7.6028134765e-05,-2.3134685421e-05,8.4006628945e-04,8.4038478350e-04,9.1577483743e+01,-2.3134685421e-05,8.4006628945e-04,8.4038478350e-04,9.1577483743e+01,-2.3134685421e-05,8.4006628945e-04,8.4038478350e-04,9.1577483743e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
-2.0540373193e-05,8.2928127049e-04,8.2953561257e-04,9.1418869672e+01,1.0000003052e+07,6.1353281272e-05,7.6171265343e-05,-2.0540373193e-05,8.2928127049e-04,8.2953561257e-04,9.1418869672e+01,-2.0540373193e-05,8.2928127049e-04,8.2953561257e-04,9.1418869672e+01,-2.0540373193e-05,8.2928127049e-04,8.2953561257e-04,9.1418869672e+01,3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
-1.7248767732e-05,8.1345856072e-04,8.1364141365e-04,9.1214738365e+01,1.0000003052e+07,6.1363829494e-05,7.6317237210e-05,-1.7248767732e-05,8.1345856072e-04,8.1364141365e-04,9.1214738365e+01,-1.7248767732e-05,8.1345856072e-04,8.1364141365e-04,9.1214738365e+01,-1.7248767732e-05,8.1345856072e-04,8.1364141365e-04,9.1214738365e+01,-6.2501907814e-04,0.0000000000e+00,-1.2500381563e-03,-1.8750572344e-03
-1.3473976970e-05,7.9390072052e-04,7.9401505156e-04,9.0972330084e+01,1.0000003052e+07,6.1375158106e-05,7.6461455698e-05,-1.3473976970e-05,7.9390072052e-04,7.9401505156e-04,9.0972330084e+01,-1.3473976970e-05,7.9390072052e-04,7.9401505156e-04,9.0972330084e+01,-1.3473976970e-05,7.9390072052e-04,7.9401505156e-04,9.0972330084e+01,3.1250953907e-04,0.0000000000e+00,-3.1250953907e-04,-1.2500381563e-03
-9.6345349336e-06,7.7190358164e-04,7.7196370615e-04,9.0715108750e+01,1.0000003052e+07,6.1386958826e-05,7.6600630712e-05,-9.6345349336e-06,7.7190358164e-04,7.7196370615e-04,9.0715108750e+01,-9.6345349336e-06,7.7190358164e-04,7.7196370615e-04,9.0715108750e+01,-9.6345349336e-06,7.7190358164e-04,7.7196370615e-04,9.0715108750e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
-6.3750096255e-06,7.4805837095e-04,7.4808553461e-04,9.0488274197e+01,1.0000003052e+07,6.1398881303e-05,7.6732300261e-05,-6.3750096255e-06,7.4805837095e-04,7.4808553461e-04,9.0488274197e+01,-6.3750096255e-06,7.4805837095e-04,7.4808553461e-04,9.0488274197e+01,-6.3750096255e-06,7.4805837095e-04,7.4808553461e-04,9.0488274197e+01,3.1250953907e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
-3.9579810659e-06,7.2318714373e-04,7.2319797461e-04,9.0313581981e+01,1.0000003052e+07,6.1410643323e-05,7.6854945302e-05,-3.9579810659e-06,7.2318714373e-04,7.2319797461e-04,9.0313581981e+01,-3.9579810659e-06,7.2318714373e-04,7.2319797461e-04,9.0313581981e+01,-3.9579810659e-06,7.2318714373e-04,7.2319797461e-04,9.0313581981e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03
-1.7864833039e-06,6.9768177706e-04,6.9768406429e-04,9.0146718253e+01,1.0000003052e+07,6.1422050816e-05,7.6967354075e-05,-1.7864833039e-06,6.9768177706e-04,6.9768406429e-04,9.0146718253e+01,-1.7864833039e-06,6.9768177706e-04,6.9768406429e-04,9.0146718253e+01,-1.7864833039e-06,6.9768177706e-04,6.9768406429e-04,9.0146718253e+01,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04
1.0540248543e-06,6.7173591740e-04,6.7173674434e-04,8.9910103958e+01,1.0000003052e+07,6.1443468302e-05,7.7159763244e-05,1.0540248543e-06,6.7173591740e-04,6.7173674434e-04,8.9910103958e+01,1.0540248543e-06,6.7173591740e-04,6.7173674434e-04,8.9910103958e+01,1.0540248543e-06,6.7173591740e-04,6.7173674434e-04,8.9910103958e+01,-6.2501907814e-04,0.0000000000e+00,-1.2500381563e-03,-1.5625476371e-03
5.0110554556e-06,6.4630313564e-04,6.4632256175e-04,8.9555778039e+01,1.0000001526e+07,6.1453358128e-05,7.7240453941e-05,5.0110554556e-06,6.4630313564e-04,6.4632256175e-04,8.9555778039e+01,5.0110554556e-06,6.4630313564e-04,6.4632256175e-04,8.9555778039e+01,5.0110554556e-06,6.4630313564e-04,6.4632256175e-04,8.9555778039e+01,0.0000000000e+00,0.0000000000e+00,-3.1250953907e-04,-9.3752861721e-04
1.0058685492e-05,6.2252361006e-04,6.2260486846e-04,8.9074307013e+01,1.0000001526e+07,6.1462598172e-05,7.7312381003e-05,1.0058685492e-05,6.2252361006e-04,6.2260486846e-04,8.9074307013e+01,1.0058685492e-05,6.2252361006e-04,6.2260486846e-04,8.9074307013e+01,1.0058685492e-05,6.2252361006e-04,6.2260486846e-04,8.9074307013e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
1.5993731363e-05,6.0159109979e-04,6.0180366466e-04,8.8477116209e+01,1.0000001526e+07,6.1471129780e-05,7.7377573467e-05,1.5993731363e-05,6.0159109979e-04,6.0180366466e-04,8.8477116209e+01,1.5993731363e-05,6.0159109979e-04,6.0180366466e-04,8.8477116209e+01,1.5993731363e-05,6.0159109979e-04,6.0180366466e-04,8.8477116209e+01,-2.1875668317e-03,-2.1875668317e-03,-3.1250952743e-03,-3.7501144689e-03
2.2384677191e-05,5.8410739291e-04,5.8453615819e-04,8.7805341594e+01,1.0000003052e+07,6.1478984197e-05,7.7438119093e-05,2.2384677191e-05,5.8410739291e-04,5.8453615819e-04,8.7805341594e+01,2.2384677191e-05,5.8410739291e-04,5.8453615819e-04,8.7805341594e+01,2.2384677191e-05,5.8410739291e-04,5.8453615819e-04,8.7805341594e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-3.1250953907e-04
2.8919747375e-05,5.6896068425e-04,5.6969519219e-04,8.7090219311e+01,1.0000003052e+07,6.1486324488e-05,7.7495882402e-05,2.8919747375e-05,5.6896068425e-04,5.6969519219e-04,8.7090219311e+01,2.8919747375e-05,5.6896068425e-04,5.6969519219e-04,8.7090219311e+01,2.8919747375e-05,5.6896068425e-04,5.6969519219e-04,8.7090219311e+01,3.1250953907e-04,9.3752861721e-04,-3.1250953907e-04,-6.2501907814e-04
3.5498979201e-05,5.5441227730e-04,5.5554761339e-04,8.6336363327e+01,1.0000003052e+07,6.1493352200e-05,7.7551952778e-05,3.5498979201e-05,5.5441227730e-04,5.5554761339e-04,8.6336363327e+01,3.5498979201e-05,5.5441227730e-04,5.5554761339e-04,8.6336363327e+01,3.5498979201e-05,5.5441227730e-04,5.5554761339e-04,8.6336363327e+01,0.0000000000e+00,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
4.1917594532e-05,5.3942365128e-04,5.4104986858e-04,8.5556589312e+01,1.0000003052e+07,6.1500191783e-05,7.7606554679e-05,4.1917594532e-05,5.3942365128e-04,5.4104986858e-04,8.5556589312e+01,4.1917594532e-05,5.3942365128e-04,5.4104986858e-04,8.5556589312e+01,4.1917594532e-05,5.3942365128e-04,5.4104986858e-04,8.5556589312e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
4.7926278836e-05,5.2368753284e-04,5.2587599323e-04,8.4771038087e+01,1.0000003052e+07,6.1513337250e-05,7.7710574341e-05,4.7926278836e-05,5.2368753284e-04,5.2587599323e-04,8.4771038087e+01,4.7926278836e-05,5.2368753284e-04,5.2587599323e-04,8.4771038087e+01,4.7926278836e-05,5.2368753284e-04,5.2587599323e-04,8.4771038087e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
5.3462777828e-05,5.0749684128e-04,5.1030511708e-04,8.3986304428e+01,1.0000003052e+07,6.1519555281e-05,7.7759325091e-05,5.3462777828e-05,5.0749684128e-04,5.1030511708e-04,8.3986304428e+01,5.3462777828e-05,5.0749684128e-04,5.1030511708e-04,8.3986304428e+01,5.3462777828e-05,5.0749684128e-04,5.1030511708e-04,8.3986304428e+01,6.2501907814e-04,9.3752861721e-04,-3.1250953907e-04,-3.1250953907e-04
5.9022382066e-05,4.9131572382e-04,4.9484824144e-04,8.3149818738e+01,1.0000003052e+07,6.1525420202e-05,7.7805336576e-05,5.9022382066e-05,4.9131572382e-04,4.9484824144e-04,8.3149818738e+01,5.9022382066e-05,4.9131572382e-04,4.9484824144e-04,8.3149818738e+01,5.9022382066e-05,4.9131572382e-04,4.9484824144e-04,8.3149818738e+01,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-6.2501907814e-04
6.5313246441e-05,4.7489464860e-04,4.7936494181e-04,8.2169126265e+01,1.0000003052e+07,6.1530782580e-05,7.7847957338e-05,6.5313246441e-05,4.7489464860e-04,4.7936494181e-04,8.2169126265e+01,6.5313246441e-05,4.7489464860e-04,4.7936494181e-04,8.2169126265e+01,6.5313246441e-05,4.7489464860e-04,4.7936494181e-04,8.2169126265e+01,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-6.2501907814e-04
7.2231233417e-05,4.5818640136e-04,4.6384494119e-04,8.1041287612e+01,1.0000003052e+07,6.1535540432e-05,7.7886649821e-05,7.2231233417e-05,4.5818640136e-04,4.6384494119e-04,8.1041287612e+01,7.2231233417e-05,4.5818640136e-04,4.6384494119e-04,8.1041287612e+01,7.2231233417e-05,4.5818640136e-04,4.6384494119e-04,8.1041287612e+01,3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
7.9091023983e-05,4.4206162040e-04,4.4908113555e-04,7.9856312962e+01,1.0000003052e+07,6.1539690557e-05,7.7921275495e-05,7.9091023983e-05,4.4206162040e-04,4.4908113555e-04,7.9856312962e+01,7.9091023983e-05,4.4206162040e-04,4.4908113555e-04,7.9856312962e+01,7.9091023983e-05,4.4206162040e-04,4.4908113555e-04,7.9856312962e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
8.5835104798e-05,4.2701044847e-04,4.3555205007e-04,7.8634217784e+01,1.0000003052e+07,6.1543264860e-05,7.7952102252e-05,8.5835104798e-05,4.2701044847e-04,4.3555205007e-04,7.8634217784e+01,8.5835104798e-05,4.2701044847e-04,4.3555205007e-04,7.8634217784e+01,8.5835104798e-05,4.2701044847e-04,4.3555205007e-04,7.8634217784e+01,0.0000000000e+00,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
9.2897029350e-05,4.1270377790e-04,4.2302986461e-04,7.7314511550e+01,1.0000003052e+07,6.1546265850e-05,7.7979591956e-05,9.2897029350e-05,4.1270377790e-04,4.2302986461e-04,7.7314511550e+01,9.2897029350e-05,4.1270377790e-04,4.2302986461e-04,7.7314511550e+01,9.2897029350e-05,4.1270377790e-04,4.2302986461e-04,7.7314511550e+01,6.2501907814e-04,9.3752861721e-04,-3.1250953907e-04,-9.3752861721e-04
1.0073416215e-04,3.9856509267e-04,4.1109792571e-04,7.5815991398e+01,1.0000003052e+07,6.1550388767e-05,7.8025879661e-05,1.0073416215e-04,3.9856509267e-04,4.1109792571e-04,7.5815991398e+01,1.0073416215e-04,3.9856509267e-04,4.1109792571e-04,7.5815991398e+01,1.0073416215e-04,3.9856509267e-04,4.1109792571e-04,7.5815991398e+01,-9.3752861721e-04,-6.2501907814e-04,-1.5625476371e-03,-2.1875668317e-03
