2024-12-09,15:58:40,Sample Rate(S):,0.010
X,Y,R,Theta,Frequency,X Noise,Y Noise,XD1,YD1,RD1,Theta D1,XD2,YD2,RD2,Theta D2,XD3,YD3,RD3,Theta D3,ADC1,ADC2,ADC3,ADC4
-6.2178580412e-08,-1.6960734339e-05,1.6960848312e-05,-9.0210054231e+01,1.0000003052e+07,8.6898019609e-06,8.4259915408e-05,-6.2178580412e-08,-1.6960734339e-05,1.6960848312e-05,-9.0210054231e+01,-6.2178580412e-08,-1.6960734339e-05,1.6960848312e-05,-9.0210054231e+01,-6.2178580412e-08,-1.6960734339e-05,1.6960848312e-05,-9.0210054231e+01,-1.0937834159e-02,-1.2187872082e-02,-1.3750419952e-02,-1.5000457875e-02
-3.1309600153e-07,-1.6604220788e-05,1.6607172459e-05,-9.1080271837e+01,1.0000003052e+07,8.6904991760e-06,8.4259220313e-05,-3.1309600153e-07,-1.6604220788e-05,1.6607172459e-05,-9.1080271837e+01,-3.1309600153e-07,-1.6604220788e-05,1.6607172459e-05,-9.1080271837e+01,-3.1309600153e-07,-1.6604220788e-05,1.6607172459e-05,-9.1080271837e+01,6.2501907814e-04,9.3752861721e-04,6.2501907814e-04,0.0000000000e+00
-1.3034108235e-06,-1.6341864849e-05,1.6393761818e-05,-9.4560208012e+01,1.0000003052e+07,8.6909899646e-06,8.4258552532e-05,-1.3034108235e-06,-1.6341864849e-05,1.6393761818e-05,-9.4560208012e+01,-1.3034108235e-06,-1.6341864849e-05,1.6393761818e-05,-9.4560208012e+01,-1.3034108235e-06,-1.6341864849e-05,1.6393761818e-05,-9.4560208012e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
-2.6396016181e-06,-1.5844895105e-05,1.6063256133e-05,-9.9458057891e+01,1.0000003052e+07,8.6912398062e-06,8.4257866945e-05,-2.6396016181e-06,-1.5844895105e-05,1.6063256133e-05,-9.9458057891e+01,-2.6396016181e-06,-1.5844895105e-05,1.6063256133e-05,-9.9458057891e+01,-2.6396016181e-06,-1.5844895105e-05,1.6063256133e-05,-9.9458057891e+01,1.2500381563e-03,1.8750572344e-03,6.2501907814e-04,6.2501907814e-04
-3.8238862770e-06,-1.5377391552e-05,1.5845702168e-05,-1.0396447439e+02,1.0000001526e+07,8.6912797520e-06,8.4257150160e-05,-3.8238862770e-06,-1.5377391552e-05,1.5845702168e-05,-1.0396447439e+02,-3.8238862770e-06,-1.5377391552e-05,1.5845702168e-05,-1.0396447439e+02,-3.8238862770e-06,-1.5377391552e-05,1.5845702168e-05,-1.0396447439e+02,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
-4.4187804850e-06,-1.5536030543e-05,1.6152209322e-05,-1.0587689780e+02,1.0000001526e+07,8.6911614513e-06,8.4256463566e-05,-4.4187804850e-06,-1.5536030543e-05,1.6152209322e-05,-1.0587689780e+02,-4.4187804850e-06,-1.5536030543e-05,1.6152209322e-05,-1.0587689780e+02,-4.4187804850e-06,-1.5536030543e-05,1.6152209322e-05,-1.0587689780e+02,1.2500381563e-03,1.5625476371e-03,6.2501907814e-04,3.1250953907e-04
-4.3653379112e-06,-1.6646949117e-05,1.7209796338e-05,-1.0469386572e+02,1.0000001526e+07,8.6909850606e-06,8.4255911318e-05,-4.3653379112e-06,-1.6646949117e-05,1.7209796338e-05,-1.0469386572e+02,-4.3653379112e-06,-1.6646949117e-05,1.7209796338e-05,-1.0469386572e+02,-4.3653379112e-06,-1.6646949117e-05,1.7209796338e-05,-1.0469386572e+02,0.0000000000e+00,6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03
-3.8639771542e-06,-1.8343775935e-05,1.8746317905e-05,-1.0189503522e+02,1.0000003052e+07,8.6908958479e-06,8.4255577290e-05,-3.8639771542e-06,-1.8343775935e-05,1.8746317905e-05,-1.0189503522e+02,-3.8639771542e-06,-1.8343775935e-05,1.8746317905e-05,-1.0189503522e+02,-3.8639771542e-06,-1.8343775935e-05,1.8746317905e-05,-1.0189503522e+02,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
-3.0319656598e-06,-1.9978814204e-05,2.0207568700e-05,-9.8629315583e+01,1.0000003052e+07,8.6914729951e-06,8.4255598212e-05,-3.0319656598e-06,-1.9978814204e-05,2.0207568700e-05,-9.8629315583e+01,-3.0319656598e-06,-1.9978814204e-05,2.0207568700e-05,-9.8629315583e+01,-3.0319656598e-06,-1.9978814204e-05,2.0207568700e-05,-9.8629315583e+01,0.0000000000e+00,0.0000000000e+00,-9.3752861721e-04,-1.8750572344e-03
-2.1130113851e-06,-2.1274888520e-05,2.1379562640e-05,-9.5671994541e+01,1.0000003052e+07,8.6922283432e-06,8.4255852032e-05,-2.1130113851e-06,-2.1274888520e-05,2.1379562640e-05,-9.5671994541e+01,-2.1130113851e-06,-2.1274888520e-05,2.1379562640e-05,-9.5671994541e+01,-2.1130113851e-06,-2.1274888520e-05,2.1379562640e-05,-9.5671994541e+01,0.0000000000e+00,6.2501907814e-04,1.2500381563e-03,9.3752861721e-04
-1.5238916762e-06,-2.2119747024e-05,2.2172177481e-05,-9.3941047841e+01,1.0000003052e+07,8.6931776790e-06,8.4256131129e-05,-1.5238916762e-06,-2.2119747024e-05,2.2172177481e-05,-9.3941047841e+01,-1.5238916762e-06,-2.2119747024e-05,2.2172177481e-05,-9.3941047841e+01,-1.5238916762e-06,-2.2119747024e-05,2.2172177481e-05,-9.3941047841e+01,6.2501907814e-04,9.3752861721e-04,0.0000000000e+00,-3.1250953907e-04
-1.4053132813e-06,-2.2341294603e-05,2.2385449514e-05,-9.3599287389e+01,1.0000003052e+07,8.6941442901e-06,8.4256289158e-05,-1.4053132813e-06,-2.2341294603e-05,2.2385449514e-05,-9.3599287389e+01,-1.4053132813e-06,-2.2341294603e-05,2.2385449514e-05,-9.3599287389e+01,-1.4053132813e-06,-2.2341294603e-05,2.2385449514e-05,-9.3599287389e+01,3.1250953907e-04,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
-1.7144563394e-06,-2.2027533652e-05,2.2094153058e-05,-9.4450504400e+01,1.0000003052e+07,8.6949627589e-06,8.4256169557e-05,-1.7144563394e-06,-2.2027533652e-05,2.2094153058e-05,-9.4450504400e+01,-1.7144563394e-06,-2.2027533652e-05,2.2094153058e-05,-9.4450504400e+01,-1.7144563394e-06,-2.2027533652e-05,2.2094153058e-05,-9.4450504400e+01,3.1250953907e-04,-5.9376810677e-03,-7.1877194569e-03,-8.1252483651e-03
-2.2488488148e-06,-2.1380091177e-05,2.1498037578e-05,-9.6004541783e+01,1.0000003052e+07,8.6955510105e-06,8.4255650356e-05,-2.2488488148e-06,-2.1380091177e-05,2.1498037578e-05,-9.6004541783e+01,-2.2488488148e-06,-2.1380091177e-05,2.1498037578e-05,-9.6004541783e+01,-2.2488488148e-06,-2.1380091177e-05,2.1498037578e-05,-9.6004541783e+01,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
-2.6138649768e-06,-2.0623988659e-05,2.0788968188e-05,-9.7223110841e+01,1.0000003052e+07,8.6959492122e-06,8.4254673840e-05,-2.6138649768e-06,-2.0623988659e-05,2.0788968188e-05,-9.7223110841e+01,-2.6138649768e-06,-2.0623988659e-05,2.0788968188e-05,-9.7223110841e+01,-2.6138649768e-06,-2.0623988659e-05,2.0788968188e-05,-9.7223110841e+01,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-2.5050844514e-06,-1.9756881916e-05,1.9915065431e-05,-9.7226295444e+01,1.0000003052e+07,8.6963191257e-06,8.4253293574e-05,-2.5050844514e-06,-1.9756881916e-05,1.9915065431e-05,-9.7226295444e+01,-2.5050844514e-06,-1.9756881916e-05,1.9915065431e-05,-9.7226295444e+01,-2.5050844514e-06,-1.9756881916e-05,1.9915065431e-05,-9.7226295444e+01,-6.2501907814e-04,3.1250953907e-04,-3.1250953907e-04,-1.2500381563e-03
-2.1103072684e-06,-1.8635135771e-05,1.8754244372e-05,-9.6460855584e+01,1.0000003052e+07,8.6976118257e-06,8.4250043213e-05,-2.1103072684e-06,-1.8635135771e-05,1.8754244372e-05,-9.6460855584e+01,-2.1103072684e-06,-1.8635135771e-05,1.8754244372e-05,-9.6460855584e+01,-2.1103072684e-06,-1.8635135771e-05,1.8754244372e-05,-9.6460855584e+01,3.1250953907e-04,9.3752861721e-04,-3.1250953907e-04,-6.2501907814e-04
-1.9236701767e-06,-1.7369405345e-05,1.7475604395e-05,-9.6319788462e+01,1.0000003052e+07,8.6986076997e-06,8.4248597361e-05,-1.9236701767e-06,-1.7369405345e-05,1.7475604395e-05,-9.6319788462e+01,-1.9236701767e-06,-1.7369405345e-05,1.7475604395e-05,-9.6319788462e+01,-1.9236701767e-06,-1.7369405345e-05,1.7475604395e-05,-9.6319788462e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
-2.0531324372e-06,-1.6161913723e-05,1.6291801864e-05,-9.7239811175e+01,1.0000003052e+07,8.6997404202e-06,8.4247463973e-05,-2.0531324372e-06,-1.6161913723e-05,1.6291801864e-05,-9.7239811175e+01,-2.0531324372e-06,-1.6161913723e-05,1.6291801864e-05,-9.7239811175e+01,-2.0531324372e-06,-1.6161913723e-05,1.6291801864e-05,-9.7239811175e+01,6.2501907814e-04,9.3752861721e-04,3.1250953907e-04,0.0000000000e+00
-2.2130324590e-06,-1.5046078114e-05,1.5207957761e-05,-9.8367287543e+01,1.0000003052e+07,8.7009335014e-06,8.4246669185e-05,-2.2130324590e-06,-1.5046078114e-05,1.5207957761e-05,-9.8367287543e+01,-2.2130324590e-06,-1.5046078114e-05,1.5207957761e-05,-9.8367287543e+01,-2.2130324590e-06,-1.5046078114e-05,1.5207957761e-05,-9.8367287543e+01,0.0000000000e+00,3.1250953907e-04,-6.2501907814e-04,-1.2500381563e-03
-1.8646047395e-06,-1.4039867694e-05,1.4163143567e-05,-9.7565067284e+01,1.0000003052e+07,8.7022014172e-06,8.4246158091e-05,-1.8646047395e-06,-1.4039867694e-05,1.4163143567e-05,-9.7565067284e+01,-1.8646047395e-06,-1.4039867694e-05,1.4163143567e-05,-9.7565067284e+01,-1.8646047395e-06,-1.4039867694e-05,1.4163143567e-05,-9.7565067284e+01,-3.1250953907e-04,0.0000000000e+00,-1.2500381563e-03,-1.5625476371e-03
-8.9828171570e-07,-1.3302115758e-05,1.3332411398e-05,-9.3863282259e+01,1.0000003052e+07,8.7036085799e-06,8.4245824909e-05,-8.9828171570e-07,-1.3302115758e-05,1.3332411398e-05,-9.3863282259e+01,-8.9828171570e-07,-1.3302115758e-05,1.3332411398e-05,-9.3863282259e+01,-8.9828171570e-07,-1.3302115758e-05,1.3332411398e-05,-9.3863282259e+01,-1.5625476371e-03,-1.2500381563e-03,-2.1875668317e-03,-2.8125857934e-03
1.8244432978e-07,-1.3027782066e-05,1.3029059502e-05,-8.9197674952e+01,1.0000001526e+07,8.7051844370e-06,8.4245562274e-05,1.8244432978e-07,-1.3027782066e-05,1.3029059502e-05,-8.9197674952e+01,1.8244432978e-07,-1.3027782066e-05,1.3029059502e-05,-8.9197674952e+01,1.8244432978e-07,-1.3027782066e-05,1.3029059502e-05,-8.9197674952e+01,-6.5627004951e-03,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
7.4590547833e-07,-1.3261287021e-05,1.3282247869e-05,-8.6780692425e+01,1.0000001526e+07,8.7068577242e-06,8.4245294430e-05,7.4590547833e-07,-1.3261287021e-05,1.3282247869e-05,-8.6780692425e+01,7.4590547833e-07,-1.3261287021e-05,1.3282247869e-05,-8.6780692425e+01,7.4590547833e-07,-1.3261287021e-05,1.3282247869e-05,-8.6780692425e+01,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
4.2049051229e-07,-1.3677233922e-05,1.3683696139e-05,-8.8239070040e+01,1.0000001526e+07,8.7097444236e-06,8.4244543240e-05,4.2049051229e-07,-1.3677233922e-05,1.3683696139e-05,-8.8239070040e+01,4.2049051229e-07,-1.3677233922e-05,1.3683696139e-05,-8.8239070040e+01,4.2049051229e-07,-1.3677233922e-05,1.3683696139e-05,-8.8239070040e+01,3.1250953907e-04,9.3752861721e-04,3.1250953907e-04,-3.1250953907e-04
-9.1980062592e-07,-1.3952663838e-05,1.3982948951e-05,-9.3771656257e+01,1.0000003052e+07,8.7104904748e-06,8.4243909196e-05,-9.1980062592e-07,-1.3952663838e-05,1.3982948951e-05,-9.3771656257e+01,-9.1980062592e-07,-1.3952663838e-05,1.3982948951e-05,-9.3771656257e+01,-9.1980062592e-07,-1.3952663838e-05,1.3982948951e-05,-9.3771656257e+01,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.8750572344e-03
-2.8167958346e-06,-1.4208270539e-05,1.4484795149e-05,-1.0121352092e+02,1.0000003052e+07,8.7106524111e-06,8.4243056022e-05,-2.8167957887e-06,-1.4208270539e-05,1.4484795140e-05,-1.0121352074e+02,-2.8167958346e-06,-1.4208270539e-05,1.4484795149e-05,-1.0121352092e+02,-2.8167957887e-06,-1.4208270539e-05,1.4484795140e-05,-1.0121352074e+02,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
-4.4688032465e-06,-1.4751835112e-05,1.5413852264e-05,-1.0685324953e+02,1.0000003052e+07,8.7104203248e-06,8.4242063424e-05,-4.4688032465e-06,-1.4751835112e-05,1.5413852264e-05,-1.0685324953e+02,-4.4688032465e-06,-1.4751835112e-05,1.5413852264e-05,-1.0685324953e+02,-4.4688032465e-06,-1.4751835112e-05,1.5413852264e-05,-1.0685324953e+02,0.0000000000e+00,6.2501907814e-04,-6.2501907814e-04,-9.3752861721e-04
-5.2654101099e-06,-1.5608654108e-05,1.6472845130e-05,-1.0864127324e+02,1.0000003052e+07,8.7100530322e-06,8.4241090177e-05,-5.2654100181e-06,-1.5608654108e-05,1.6472845101e-05,-1.0864127294e+02,-5.2654101099e-06,-1.5608654108e-05,1.6472845130e-05,-1.0864127324e+02,-5.2654100181e-06,-1.5608654108e-05,1.6472845101e-05,-1.0864127294e+02,0.0000000000e+00,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
-5.1302037707e-06,-1.6409758289e-05,1.7192997349e-05,-1.0736088548e+02,1.0000003052e+07,8.7097483120e-06,8.4240274219e-05,-5.1302037248e-06,-1.6409758289e-05,1.7192997335e-05,-1.0736088533e+02,-5.1302037707e-06,-1.6409758381e-05,1.7192997436e-05,-1.0736088538e+02,-5.1302037248e-06,-1.6409758381e-05,1.7192997423e-05,-1.0736088524e+02,6.2501907814e-04,9.3752861721e-04,3.1250953907e-04,0.0000000000e+00
-4.5436551308e-06,-1.6745412176e-05,1.7350897120e-05,-1.0518097540e+02,1.0000003052e+07,8.7095823856e-06,8.4239663899e-05,-4.5436551308e-06,-1.6745412176e-05,1.7350897120e-05,-1.0518097540e+02,-4.5436551308e-06,-1.6745412267e-05,1.7350897209e-05,-1.0518097532e+02,-4.5436550849e-06,-1.6745412313e-05,1.7350897241e-05,-1.0518097513e+02,-3.1250953907e-04,3.1250953907e-04,-6.2501907814e-04,-9.3752861721e-04
-4.1500646564e-06,-1.6500205803e-05,1.7014106741e-05,-1.0411796976e+02,1.0000003052e+07,8.7095363105e-06,8.4239218278e-05,-4.1500646564e-06,-1.6500205803e-05,1.7014106741e-05,-1.0411796976e+02,-4.1500646564e-06,-1.6500205803e-05,1.7014106741e-05,-1.0411796976e+02,-4.1500646564e-06,-1.6500205803e-05,1.7014106741e-05,-1.0411796976e+02,-1.2500381563e-03,-9.3752861721e-04,-1.8750572344e-03,-1.5625476371e-03
-4.1577514630e-06,-1.5785712592e-05,1.6324080962e-05,-1.0475584686e+02,1.0000003052e+07,8.7094070655e-06,8.4238373189e-05,-4.1577514630e-06,-1.5785712592e-05,1.6324080962e-05,-1.0475584686e+02,-4.1577514630e-06,-1.5785712592e-05,1.6324080962e-05,-1.0475584686e+02,-4.1577514630e-06,-1.5785712592e-05,1.6324080962e-05,-1.0475584686e+02,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-4.3452952470e-06,-1.4928874922e-05,1.5548404974e-05,-1.0622851639e+02,1.0000003052e+07,8.7091670039e-06,8.4237752194e-05,-4.3452952011e-06,-1.4928874922e-05,1.5548404961e-05,-1.0622851623e+02,-4.3452952011e-06,-1.4928874922e-05,1.5548404961e-05,-1.0622851623e+02,-4.3452952011e-06,-1.4928874968e-05,1.5548405005e-05,-1.0622851618e+02,-3.1250953907e-04,6.2501907814e-04,-6.2501907814e-04,-1.2500381563e-03
-4.5035419102e-06,-1.4204789250e-05,1.4901608214e-05,-1.0759090955e+02,1.0000003052e+07,8.7087340020e-06,8.4236940433e-05,-4.5035418643e-06,-1.4204789250e-05,1.4901608200e-05,-1.0759090938e+02,-4.5035418643e-06,-1.4204789250e-05,1.4901608200e-05,-1.0759090938e+02,-4.5035418184e-06,-1.4204789250e-05,1.4901608186e-05,-1.0759090922e+02,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04
-4.6261633154e-06,-1.3926425918e-05,1.4674696790e-05,-1.0837577183e+02,1.0000003052e+07,8.7080559784e-06,8.4236003057e-05,-4.6261633154e-06,-1.3926425918e-05,1.4674696790e-05,-1.0837577183e+02,-4.6261633154e-06,-1.3926425918e-05,1.4674696790e-05,-1.0837577183e+02,-4.6261633154e-06,-1.3926425918e-05,1.4674696790e-05,-1.0837577183e+02,3.1250953907e-04,6.2501907814e-04,-3.1250953907e-04,-3.1250953907e-04
-4.8339971072e-06,-1.4193851124e-05,1.4994430224e-05,-1.0880730110e+02,1.0000003052e+07,8.7071582272e-06,8.4235073439e-05,-4.8339971072e-06,-1.4193851124e-05,1.4994430224e-05,-1.0880730110e+02,-4.8339971072e-06,-1.4193851124e-05,1.4994430224e-05,-1.0880730110e+02,-4.8339971072e-06,-1.4193851124e-05,1.4994430224e-05,-1.0880730110e+02,0.0000000000e+00,0.0000000000e+00,-6.2501907814e-04,-9.3752861721e-04
-5.1909020660e-06,-1.4881311342e-05,1.5760675478e-05,-1.0922981231e+02,1.0000003052e+07,8.7061603026e-06,8.4234294146e-05,-5.1909020660e-06,-1.4881311297e-05,1.5760675435e-05,-1.0922981237e+02,-5.1909020660e-06,-1.4881311342e-05,1.5760675478e-05,-1.0922981231e+02,-5.1909020660e-06,-1.4881311388e-05,1.5760675522e-05,-1.0922981226e+02,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-5.4708365526e-06,-1.5680136363e-05,1.6607128859e-05,-1.0923400866e+02,1.0000003052e+07,8.7052706495e-06,8.4233733293e-05,-5.4708365526e-06,-1.5680136363e-05,1.6607128859e-05,-1.0923400866e+02,-5.4708365526e-06,-1.5680136363e-05,1.6607128859e-05,-1.0923400866e+02,-5.4708365526e-06,-1.5680136363e-05,1.6607128859e-05,-1.0923400866e+02,-3.1250953907e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
-5.4789187591e-06,-1.6457405483e-05,1.7345453180e-05,-1.0841338779e+02,1.0000001526e+07,8.7046738263e-06,8.4233375819e-05,-5.4789187591e-06,-1.6457405483e-05,1.7345453180e-05,-1.0841338779e+02,-5.4789187591e-06,-1.6457405483e-05,1.7345453180e-05,-1.0841338779e+02,-5.4789187132e-06,-1.6457405483e-05,1.7345453165e-05,-1.0841338765e+02,0.0000000000e+00,3.1250953907e-04,-3.1250953907e-04,-6.2501907814e-04
-5.3882529436e-06,-1.7131676101e-05,1.7959053311e-05,-1.0745940732e+02,1.0000001526e+07,8.7043160451e-06,8.4233062540e-05,-5.3882529436e-06,-1.7131676101e-05,1.7959053311e-05,-1.0745940732e+02,-5.3882529436e-06,-1.7131676101e-05,1.7959053311e-05,-1.0745940732e+02,-5.3882529436e-06,-1.7131676147e-05,1.7959053355e-05,-1.0745940728e+02,-3.1250953907e-04,0.0000000000e+00,-6.2501907814e-04,-1.2500381563e-03
-5.4504017475e-06,-1.7676123057e-05,1.8497356718e-05,-1.0713706375e+02,1.0000001526e+07,8.7042613133e-06,8.4233027541e-05,-5.4504017475e-06,-1.7676123057e-05,1.8497356718e-05,-1.0713706375e+02,-5.4504017016e-06,-1.7676123057e-05,1.8497356704e-05,-1.0713706361e+02,-5.4504016557e-06,-1.7676123149e-05,1.8497356778e-05,-1.0713706339e+02,0.0000000000e+00,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
-5.5618641374e-06,-1.8406565968e-05,1.9228520572e-05,-1.0681311364e+02,1.0000003052e+07,8.7041138224e-06,8.4233108313e-05,-5.5618641374e-06,-1.8406565968e-05,1.9228520572e-05,-1.0681311364e+02,-5.5618640916e-06,-1.8406565968e-05,1.9228520559e-05,-1.0681311351e+02,-5.5618640457e-06,-1.8406566013e-05,1.9228520590e-05,-1.0681311333e+02,1.2500381563e-03,1.8750572344e-03,6.2501907814e-04,3.1250953907e-04
-5.3480576420e-06,-1.9514652739e-05,2.0234213404e-05,-1.0532582628e+02,1.0000003052e+07,8.7038324746e-06,8.4233351577e-05,-5.3480576420e-06,-1.9514652693e-05,2.0234213360e-05,-1.0532582632e+02,-5.3480575961e-06,-1.9514652739e-05,2.0234213392e-05,-1.0532582616e+02,-5.3480575502e-06,-1.9514652739e-05,2.0234213380e-05,-1.0532582603e+02,-6.2501907814e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
-4.8332859104e-06,-2.0631315944e-05,2.1189899723e-05,-1.0318488302e+02,1.0000003052e+07,8.7034264070e-06,8.4233757355e-05,-4.8332859104e-06,-2.0631315899e-05,2.1189899679e-05,-1.0318488304e+02,-4.8332858645e-06,-2.0631315944e-05,2.1189899713e-05,-1.0318488290e+02,-4.8332858187e-06,-2.0631315944e-05,2.1189899703e-05,-1.0318488277e+02,-3.1250953907e-04,3.1250953907e-04,-9.3752861721e-04,-1.2500381563e-03
-4.3550610472e-06,-2.1142973340e-05,2.1586845031e-05,-1.0163909073e+02,1.0000003052e+07,8.7029259370e-06,8.4234271473e-05,-4.3550610472e-06,-2.1142973340e-05,2.1586845031e-05,-1.0163909073e+02,-4.3550610472e-06,-2.1142973340e-05,2.1586845031e-05,-1.0163909073e+02,-4.3550610472e-06,-2.1142973386e-05,2.1586845076e-05,-1.0163909071e+02,0.0000000000e+00,6.2501907814e-04,-6.2501907814e-04,-1.5625476371e-03
-4.1209104069e-06,-2.0801581426e-05,2.1205840997e-05,-1.0120553770e+02,1.0000003052e+07,8.7024052706e-06,8.4234784540e-05,-4.1209104069e-06,-2.0801581426e-05,2.1205840997e-05,-1.0120553770e+02,-4.1209104069e-06,-2.0801581426e-05,2.1205840997e-05,-1.0120553770e+02,-4.1209104069e-06,-2.0801581472e-05,2.1205841042e-05,-1.0120553767e+02,0.0000000000e+00,6.2501907814e-04,0.0000000000e+00,-6.2501907814e-04
-4.1074707109e-06,-2.0107424139e-05,2.0522666034e-05,-1.0154533722e+02,1.0000003052e+07,8.7019752612e-06,8.4235182948e-05,-4.1074706651e-06,-2.0107424139e-05,2.0522666025e-05,-1.0154533710e+02,-4.1074706651e-06,-2.0107424139e-05,2.0522666025e-05,-1.0154533710e+02,-4.1074706651e-06,-2.0107424139e-05,2.0522666025e-05,-1.0154533710e+02,1.5625476371e-03,2.1875668317e-03,1.5625476371e-03,9.3752861721e-04
-4.0869677271e-06,-1.9983406817e-05,2.0397055013e-05,-1.0155863254e+02,1.0000003052e+07,8.7016737110e-06,8.4235589814e-05,-4.0869676812e-06,-1.9983406817e-05,2.0397055004e-05,-1.0155863241e+02,-4.0869676812e-06,-1.9983406817e-05,2.0397055004e-05,-1.0155863241e+02,-4.0869676812e-06,-1.9983406817e-05,2.0397055004e-05,-1.0155863241e+02,-6.2501907814e-04,-6.2501907814e-04,-1.5625476371e-03,-2.1875668317e-03
-3.7306548128e-06,-2.0920377570e-05,2.1250411361e-05,-1.0011107151e+02,1.0000003052e+07,8.7017659246e-06,8.4235824713e-05,-3.7306548128e-06,-2.0920377570e-05,2.1250411361e-05,-1.0011107151e+02,-3.7306548128e-06,-2.0920377570e-05,2.1250411361e-05,-1.0011107151e+02,-3.7306548128e-06,-2.0920377570e-05,2.1250411361e-05,-1.0011107151e+02,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.5625476371e-03
-2.7741690241e-06,-2.2544962289e-05,2.2715002496e-05,-9.7015018347e+01,1.0000003052e+07,8.7020062474e-06,8.4236266279e-05,-2.7741690241e-06,-2.2544962289e-05,2.2715002496e-05,-9.7015018347e+01,-2.7741690241e-06,-2.2544962289e-05,2.2715002496e-05,-9.7015018347e+01,-2.7741690241e-06,-2.2544962289e-05,2.2715002496e-05,-9.7015018347e+01,-3.1250953907e-04,-3.1250953907e-04,-9.3752861721e-04,-1.5625476371e-03
-1.3783585534e-06,-2.4017589991e-05,2.4057109163e-05,-9.3284583176e+01,1.0000003052e+07,8.7024558524e-06,8.4236956732e-05,-1.3783585534e-06,-2.4017589991e-05,2.4057109163e-05,-9.3284583176e+01,-1.3783585534e-06,-2.4017589991e-05,2.4057109163e-05,-9.3284583176e+01,-1.3783585534e-06,-2.4017589991e-05,2.4057109163e-05,-9.3284583176e+01,-9.3752861721e-04,-9.3752861721e-04,-1.8750572344e-03,-2.5000763126e-03
-3.5693808475e-08,-2.4674172223e-05,2.4674198040e-05,-9.0082891416e+01,1.0000003052e+07,8.7031805110e-06,8.4237838314e-05,-3.5693808475e-08,-2.4674172223e-05,2.4674198040e-05,-9.0082891416e+01,-3.5693808475e-08,-2.4674172223e-05,2.4674198040e-05,-9.0082891416e+01,-3.5693808475e-08,-2.4674172223e-05,2.4674198040e-05,-9.0082891416e+01,-6.2501907814e-04,-3.1250953907e-04,-1.2500381563e-03,-1.8750572344e-03
9.6075613487e-07,-2.4405050900e-05,2.4423954671e-05,-8.7745602175e+01,1.0000003052e+07,8.7041875962e-06,8.4238821196e-05,9.6075613487e-07,-2.4405050900e-05,2.4423954671e-05,-8.7745602175e+01,9.6075613487e-07,-2.4405050900e-05,2.4423954671e-05,-8.7745602175e+01,9.6075613487e-07,-2.4405050900e-05,2.4423954671e-05,-8.7745602175e+01,6.2501907814e-04,1.2500381563e-03,6.2501907814e-04,0.0000000000e+00
1.3858945502e-06,-2.3159036052e-05,2.3200466689e-05,-8.6575368372e+01,1.0000003052e+07,8.7054384743e-06,8.4239772505e-05,1.3858945502e-06,-2.3159036052e-05,2.3200466689e-05,-8.6575368372e+01,1.3858945502e-06,-2.3159036052e-05,2.3200466689e-05,-8.6575368372e+01,1.3858945502e-06,-2.3159036052e-05,2.3200466689e-05,-8.6575368372e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
1.0778428564e-06,-2.1079897792e-05,2.1107435565e-05,-8.7072947435e+01,1.0000003052e+07,8.7068237604e-06,8.4240534591e-05,1.0778428564e-06,-2.1079897792e-05,2.1107435565e-05,-8.7072947435e+01,1.0778428564e-06,-2.1079897792e-05,2.1107435565e-05,-8.7072947435e+01,1.0778428564e-06,-2.1079897792e-05,2.1107435565e-05,-8.7072947435e+01,-6.2501907814e-04,0.0000000000e+00,-9.3752861721e-04,-1.2500381563e-03
